"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","1679177","C","SC","8204 Donnie Junction Way","4","3","0","3.0","1.5","2022","0.13700","2,692","$608,356","$225.99","$225.99","$608,356","12/20/2023","109","109"
"1","4073543","C","SC","8208 Donnie Junction Way","3","2","2","2.0","2","2023","0.15400","2,712","$637,359","$235.01","$226.77","$615,000","01/16/2024","84","84"
"1","8972584","C","SC","8409 Hillock Ter","4","3","0","2.0","1","2023","0.14460","2,227","$656,863","$294.95","$276.16","$615,000","12/20/2023","191","191"
"1","3737493","C","SC","8117 Edmondson Bnd","3","2","1","2.0","2","2023","0.18300","2,989","$654,255","$218.89","$207.43","$620,000","02/02/2024","130","130"
"1","3052096","C","SC","8209 Donnie Junction Way","4","3","0","2.0","2","2023","0.14620","2,307","$621,759","$269.51","$269.51","$621,759","04/04/2024","171","171"
"1","9150235","C","SC","8000 Chrysler Bnd","3","3","0","2.0","1","2020","0.25330","2,711","$640,000","$236.08","$232.39","$630,000","04/02/2024","20","19"
"1","5077234","C","SC","8108 Corrigan Pass","4","3","1","3.0","1.5","2023","0.12900","2,606","$649,990","$249.42","$245.86","$640,720","03/04/2024","54","54"
"1","8239687","C","SC","8104 Corrigan Pass","4","3","1","2.0","1","2024","0.19000","2,394","$659,990","$275.69","$271.09","$649,000","04/12/2024","4","4"
"1","4803374","C","SC","8317 Yokohama Ter","4","3","0","2.0","2","2021","0.14250","2,599","$649,999","$250.10","$250.10","$650,000","03/18/2024","113","112"
"1","1097990","C","SC","8401 Hillock Ter","4","3","0","3.0","1","2022","0.16500","2,704","$660,990","$244.45","$240.38","$650,000","11/17/2023","293","293"
"1","8338407","C","SC","7704 Bremond Dr","4","3","0","3.0","1","2023","0.18340","2,704","$699,001","$258.51","$241.08","$651,888","11/16/2023","378","378"
"1","2737651","C","SC","7717 Boyd Haven Dr","4","3","0","2.0","2","2023","0.18200","2,874","$662,194","$230.41","$226.90","$652,119","12/15/2023","116","116"
"1","3321014","C","SC","7725 Boyd Haven Dr","4","3","0","2.0","2","2023","0.20260","2,997","$680,650","$227.11","$218.51","$654,867","01/22/2024","188","188"
"1","8465633","C","SC","8420 Skytex St","4","3","0","2.0","1","2021","0.19170","2,606","$675,000","$259.02","$253.26","$660,000","03/08/2024","36","36"
"1","5562732","C","SC","8206 Corrigan Pass","4","3","1","3.0","1.5","2022","0.16500","2,981","$749,990","$251.59","$226.43","$675,000","02/20/2024","129","129"
"1","2948378","C","SC","7900 Chrysler Bnd","4","4","0","2.0","1","2020","0.27300","2,909","$725,500","$249.40","$236.43","$687,777","03/26/2024","111","141"
"1","9949389","C","SC","9509 Flatbush Dr","4","3","0","2.0","1","2023","0.08380","2,729","$718,900","$263.43","$256.47","$699,900","03/21/2024","314","314"
"1","2864666","C","SC","7701 Ellas Inlet Dr","5","4","0","3.0","1.5","2023","0.17580","3,292","$707,970","$215.06","$212.64","$700,000","11/02/2023","142","142"
"1","4923988","C","SC","7504 Boyd Haven Dr","4","3","0","3.0","2","2023","0.16520","2,996","$744,032","$248.34","$236.98","$710,000","02/02/2024","200","200"
"1","3995608","C","SC","8516 Picnic House Path","4","3","1","3.0","1","2023","0.06770","2,953","$749,900","$253.95","$245.51","$725,000","01/02/2024","238","238"
"1","5813142","C","SC","9505 Flatbush Dr","4","3","1","3.0","1","2023","0.07740","2,993","$749,900","$250.55","$245.57","$735,000","02/05/2024","242","242"
"1","4664078","C","SC","9513 Flatbush Dr","4","3","1","3.0","1","2023","0.07150","2,953","$749,900","$253.95","$250.25","$739,000","02/23/2024","266","266"
"1","5584414","C","SC","9400 Flatbush Dr","4","3","1","3.0","1","2023","0.16250","2,954","$745,900","$252.51","$252.17","$744,900","03/18/2024","214","214"
"1","7101378","C","SC","7809 Edmondson Bnd","4","3","1","3.0","2","2023","0.19700","2,969","$749,900","$252.58","$252.58","$749,900","12/29/2023","313","313"
"1","6879794","C","SC","8004 Corrigan Pass","5","4","1","3.0","2","2022","0.18900","3,626","$795,990","$219.52","$209.32","$759,000","10/31/2023","84","84"
"1","6200664","C","SC","8501 Turaco Trl","4","3","1","3.0","1","2023","0.16530","2,993","$774,900","$258.90","$255.90","$765,900","12/15/2023","61","61"
"1","8052771","C","SC","8620 Picnic House Path","4","3","1","3.0","2","2023","0.08650","3,491","$893,900","$256.06","$244.44","$853,343","10/30/2023","101","101"
"1","2791079","C","SC","8617 Thompson Teal Trl","4","3","0","3.0","2","2023","0.18480","3,491","$899,900","$257.78","$252.07","$879,965","12/07/2023","3","3"
"1","2909712","C","SC","8609 Picnic House Path","4","3","0","3.0","2","2023","0.22420","3,491","$895,900","$256.63","$256.42","$895,148","11/08/2023","0","0"
"1","7571720","C","SC","9414 Flatbush Dr","4","3","0","3.0","2","2023","0.16250","3,491","$920,900","$263.79","$262.16","$915,185","04/15/2024","0","0"
"1","8682944","C","SC","8400 Amerigil Ct","4","3","1","3.0","1","2023","0.18010","2,993","$923,900","$308.69","$308.83","$924,323","03/04/2024","0","0"
"1","5288141","C","SC","9404 Flatbush Dr","4","3","0","3.0","2","2023","0.21690","3,491","$929,900","$266.37","$266.43","$930,120","02/29/2024","0","0"
"1","4195114","C","SC","8601 Turaco Trl","4","3","0","3.0","2","2023","0.16530","3,491","$946,900","$271.24","$271.91","$949,238","10/31/2023","0","0"
