"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","9848298","C","PF","513 Pigeon Forge Rd","3","2","0","2.0","1","1984","0.23790","1,725","$384,990","$223.18","$220.28","$379,990","02/06/2024","17","17"
"1","3384578","C","PF","1300 Kingston Lacy Blvd","3","2","0","2.0","1","2012","0.20990","1,716","$400,000","$233.10","$221.45","$380,000","04/12/2024","9","9"
"1","4480560","C","PF","17007 Alturas Ave","3","2","1","2.0","2","2019","0.14000","1,730","$357,000","$206.36","$219.65","$380,000","03/29/2024","5","5"
"1","5453441","C","PF","18705 Shoreless Dr","3","2","0","2.0","1","2005","0.18700","2,122","$380,000","$179.08","$179.08","$380,000","04/03/2024","4","3"
"1","4893927","C","PF","109 Sunflower Dr","3","2","0","2.0","1","1996","0.20060","2,112","$398,000","$188.45","$179.92","$380,000","12/29/2023","61","61"
"1","2391934","C","PF","14300 Nestle Ct","4","2","1","2.0","2","2002","0.20140","2,482","$411,000","$165.59","$153.10","$380,000","11/22/2023","382","382"
"1","2086286","C","PF","3516 Dry Brook Xing","3","2","0","2.0","1","2009","0.18460","2,136","$399,900","$187.22","$178.83","$381,989","03/07/2024","22","20"
"1","8255200","C","PF","2820 Schwartz Ln","4","2","0","2.0","1","2024","0.15000","1,667","$382,720","$229.59","$229.59","$382,720","03/13/2024","5","5"
"1","7438110","C","PF","13506 Long Island Dr","3","2","1","2.0","2","2023","0.08420","1,987","$393,045","$197.81","$192.78","$383,045","12/13/2023","58","58"
"1","7759117","C","PF","21105 Isle Of Glass St","3","2","0","2.0","1","2016","0.17800","1,670","$385,000","$230.54","$230.54","$385,000","04/10/2024","58","58"
"1","8777161","C","PF","1409 Katie Lynch Dr","3","2","0","2.0","1","2001","0.20200","2,257","$385,000","$170.58","$170.58","$385,000","03/07/2024","9","9"
"1","5562760","C","PF","3636 Anchor Bay Dr","3","2","0","2.0","1","2016","0.14000","1,875","$400,000","$213.33","$205.33","$385,000","02/28/2024","59","59"
"1","5396175","C","PF","18656 Dry Pond Dr","4","2","0","2.0","1","2005","0.20650","1,802","$399,500","$221.70","$213.65","$385,000","12/29/2023","28","32"
"1","8155158","C","PF","2103 Terradyne Dr","4","2","0","2.0","1","1996","0.31090","1,960","$389,000","$198.47","$196.43","$385,000","11/15/2023","16","15"
"1","6582444","C","PF","1714 Samoa Ct","3","2","0","2.0","1","1995","0.60000","1,458","$385,000","$264.06","$264.06","$385,000","11/17/2023","13","13"
"1","3242847","C","PF","19025 Mangan Way","4","2","1","2.0","2","2007","0.19360","2,662","$385,000","$144.63","$144.63","$385,000","11/03/2023","6","6"
"1","5384547","C","PF","3421 Grail Hollows Rd","3","2","0","2.0","1","2014","0.14350","2,004","$380,000","$189.62","$192.12","$385,000","01/04/2024","155","155"
"1","8824031","C","PF","17128 Ardisia Dr","4","2","1","2.0","2","2000","0.11500","2,277","$378,000","$166.01","$169.52","$386,000","04/12/2024","8","4"
"1","7155790","C","PF","18301 Applio Claudio Dr","3","2","0","2.0","1","2016","0.18500","2,018","$420,000","$208.13","$191.77","$387,000","01/09/2024","90","90"
"1","5969487","C","PF","910 Thrasher Glade Dr","4","3","0","2.0","2","2016","0.10650","2,305","$404,000","$175.27","$167.90","$387,000","11/22/2023","70","70"
"1","2134056","C","PF","1612 Purple Martin Dr","3","2","0","2.0","1","2024","0.11000","1,514","$417,430","$275.71","$255.90","$387,430","03/15/2024","162","162"
"1","9763922","C","PF","2907 Tavern Dr","3","2","1","2.0","2","2024","0.08420","1,987","$392,460","$197.51","$195.26","$387,990","02/15/2024","16","16"
"1","5091737","C","PF","19008 Obed River Dr","3","2","0","2.0","1","2013","0.16770","1,743","$415,000","$238.10","$222.60","$388,000","02/07/2024","12","9"
"1","7595420","C","PF","1104 Kensington Castle Trl","3","2","0","2.0","1","2006","0.21730","1,826","$389,000","$213.03","$213.03","$389,000","04/12/2024","7","7"
"1","4193077","C","PF","4008 Veiled Falls Dr","4","2","1","2.0","2","2004","0.14400","2,683","$392,000","$146.11","$144.99","$389,000","11/17/2023","34","34"
"1","2187866","C","PF","18921 Quebrada Dr","3","2","1","2.0","2","2018","0.15150","2,276","$389,000","$170.91","$170.91","$389,000","03/22/2024","177","177"
"1","9066191","C","PF","18609 Dry Pond Dr","4","3","0","2.0","2","2006","0.14490","1,880","$389,900","$207.39","$207.39","$389,900","03/21/2024","120","119"
"1","6762115","C","PF","1429 Lady Grey Ave","4","3","0","2.0","2","2005","0.13890","2,482","$399,900","$161.12","$157.13","$390,000","03/28/2024","23","135"
"1","6403451","C","PF","1433 Tudor House Rd","3","2","1","2.0","2","2006","0.24600","2,041","$399,999","$195.98","$191.08","$390,000","04/15/2024","53","53"
"1","7873845","C","PF","16917 Bridgefarmer Blvd","4","2","1","2.0","2","2014","0.19360","2,680","$399,900","$149.22","$145.52","$390,000","11/08/2023","17","17"
"1","9806275","C","PF","1204 CANNA LILY Ln","3","2","0","2.0","1","1997","0.21310","1,815","$400,000","$220.39","$214.88","$390,000","11/17/2023","70","70"
"1","8917748","C","PF","3805 Brean Down Rd","3","2","0","3.0","1","2014","0.29500","1,807","$415,000","$229.66","$215.83","$390,000","11/13/2023","37","37"
"1","8786004","C","PF","18008 Catumet Cv","4","2","1","2.0","2","2000","0.21100","2,505","$390,000","$155.69","$155.69","$390,000","12/05/2023","87","87"
"1","3361702","C","PF","18324 Cuyahoga Dr","3","2","0","2.0","1","2017","0.14790","1,618","$394,000","$243.51","$241.35","$390,500","02/09/2024","47","47"
"1","7323526","C","PF","13610 Long Island Dr","3","2","1","2.0","2","2023","0.08420","1,987","$390,685","$196.62","$196.62","$390,685","01/12/2024","17","17"
"1","1443497","C","PF","14500 Koti Way","4","2","1","2.0","2","2023","0.14000","1,874","$391,990","$209.17","$209.17","$391,990","03/13/2024","7","7"
"1","9871141","C","PF","15104 Ryman Rd","4","2","1","1.0","2","2020","0.11450","2,073","$399,900","$192.91","$189.10","$392,000","03/21/2024","16","15"
"1","6861219","C","PF","300 S 3rd St","3","2","0","2.0","1","1949","0.28660","1,646","$399,500","$242.71","$238.15","$392,000","01/31/2024","99","95"
"1","3847556","C","PF","2829 Mission Tejas Dr","3","2","0","2.0","1","2006","0.14800","1,915","$400,000","$208.88","$204.96","$392,500","11/09/2023","68","67"
"1","4710742","C","PF","1507 Petunia Ln","4","2","0","2.0","1","2000","0.19880","2,173","$405,000","$186.38","$180.86","$393,000","01/23/2024","54","54"
"1","3323395","C","PF","1616 Purple Martin Dr","3","2","1","2.0","2","2024","0.11000","1,793","$394,635","$220.10","$220.10","$394,635","12/19/2023","76","76"
"1","1204099","C","PF","1349 Lochaline Loop","3","2","1","2.0","2","1998","0.17140","2,656","$429,999","$161.90","$148.72","$395,000","04/16/2024","67","67"
"1","6364328","C","PF","1501 Fern Ridge Ln","4","3","0","2.0","2","2007","0.14900","1,909","$399,900","$209.48","$206.91","$395,000","03/15/2024","85","164"
"1","8703673","C","PF","18609 Jana Patrice Dr","3","2","0","3.0","1","2007","0.20890","2,073","$390,000","$188.13","$190.55","$395,000","12/12/2023","30","30"
"1","1385385","C","PF","408 Parkview Dr","3","2","0","2.0","1","1981","0.21830","1,593","$405,000","$254.24","$247.96","$395,000","01/19/2024","85","85"
"1","5809454","C","PF","19305 Cloudy Bay Dr","4","3","0","2.0","2","2021","0.11480","2,240","$380,000","$169.64","$176.34","$395,000","11/08/2023","103","96"
"1","2557869","C","PF","2912 Tavern Dr","3","2","1","2.0","2","2024","0.08420","1,987","$405,560","$204.11","$199.10","$395,610","02/22/2024","25","25"
"1","8284666","C","PF","18325 Dry Brook Loop","3","2","0","2.0","1","2006","0.17310","2,136","$397,000","$185.86","$185.86","$397,000","10/31/2023","33","32"
"1","9086160","C","PF","1505 Old Tract Rd","3","2","0","2.0","1","1984","0.22200","1,722","$389,900","$226.42","$231.71","$399,000","11/17/2023","4","4"
"1","3852406","C","PF","18212 Agrarian Trl","4","2","0","2.0","1","2020","0.13770","1,796","$399,000","$222.16","$222.16","$399,000","11/27/2023","64","229"
"1","5418974","C","PF","13620 Long Island Dr","4","2","1","2.0","2","2023","0.08000","2,079","$409,015","$196.74","$191.95","$399,065","12/20/2023","81","81"
"1","8522374","C","PF","2919 Tavern Dr","3","2","1","2.0","2","2024","0.08420","1,937","$416,060","$214.80","$206.25","$399,500","03/22/2024","7","7"
"1","6971534","C","PF","1606 Purple Martin Dr","3","2","1","2.0","2","2023","0.11000","1,793","$429,690","$239.65","$222.92","$399,690","03/12/2024","37","37"
"1","6765719","C","PF","14502 Jefferson Craig Ln","3","2","0","2.0","1","2023","0.11740","1,360","$414,494","$304.78","$294.12","$400,000","02/29/2024","27","27"
"1","2944441","C","PF","13706 Long Island Dr","3","2","1","2.0","2","2023","0.08400","2,025","$402,265","$198.65","$197.53","$400,000","01/25/2024","25","25"
"1","1570446","C","PF","701 Coltrane Dr","4","2","1","2.0","2","2019","0.22360","2,420","$425,000","$175.62","$165.29","$400,000","12/22/2023","27","27"
"1","7157643","C","PF","3125 Murrelet Way","3","2","0","2.0","1","2009","0.17910","1,774","$415,000","$233.93","$225.48","$400,000","11/16/2023","18","15"
"1","8401147","C","PF","13608 Long Island Dr","4","2","1","2.0","2","2023","0.08000","2,079","$408,250","$196.37","$192.40","$400,000","01/04/2024","80","80"
"1","5930038","C","PF","20801 Penny Royal Dr","4","2","1","2.0","2","2006","0.21400","2,623","$450,000","$171.56","$152.50","$400,000","11/15/2023","46","119"
"1","4260625","C","PF","103 Ambrose Dr","4","2","1","2.0","2","2001","0.18170","2,594","$425,900","$164.19","$154.20","$400,000","12/06/2023","78","78"
"1","9712334","C","PF","732 Fortrose Ter","3","2","0","2.0","1","2019","0.10960","1,416","$407,500","$287.78","$283.19","$401,000","10/27/2023","171","171"
"1","1317168","C","PF","1622 Purple Martin Dr","3","2","0","2.0","1","2023","0.15000","1,514","$420,065","$277.45","$265.52","$402,000","11/02/2023","169","169"
"1","1898506","C","PF","19101 Hershey Pass","3","2","0","2.0","1","2015","0.17120","1,705","$399,000","$234.02","$236.36","$403,000","04/04/2024","10","9"
"1","6266364","C","PF","1600 Purple Martin Dr","3","2","0","2.0","1","2024","0.11000","1,514","$429,740","$283.84","$266.84","$404,000","04/05/2024","139","139"
"1","6032083","C","PF","18812 Elk Horn Dr","4","2","1","2.0","2","2018","0.21700","2,285","$399,900","$175.01","$176.81","$404,000","11/15/2023","4","80"
"1","5782353","C","PF","1404 Katie Lynch Dr","3","2","0","2.0","1","2001","0.19750","2,257","$420,000","$186.09","$179.44","$405,000","03/28/2024","7","6"
"1","8928306","C","PF","4312 Hidden Park Dr","3","2","0","2.5","1","2007","0.17900","2,120","$419,000","$197.64","$191.04","$405,000","12/19/2023","7","7"
"1","7025604","C","PF","1207 Marigold Way","4","2","0","2.0","1","1995","0.20090","2,038","$410,000","$201.18","$198.72","$405,000","01/16/2024","98","88"
"1","9193569","C","PF","1100 N RAILROAD Ave","4","2","1","2.0","1","2001","0.26190","2,495","$420,000","$168.34","$162.32","$405,000","11/16/2023","44","44"
"1","8872237","C","PF","13614 Long Island Dr","3","2","1","2.0","2","2023","0.08420","1,987","$429,615","$216.21","$203.82","$405,000","11/20/2023","72","72"
"1","5788724","C","PF","13604 Long Island Dr","3","2","1","2.0","2","2024","0.08420","1,937","$405,040","$209.11","$209.11","$405,040","02/21/2024","27","27"
"1","5118212","C","PF","1404 Muddy Waters Dr","3","2","0","2.0","1","2005","0.20730","2,105","$389,900","$185.23","$192.64","$405,500","03/01/2024","5","5"
"1","8937671","C","PF","13520 Long Island Dr","3","2","1","2.0","2","2024","0.08420","1,937","$405,725","$209.46","$209.46","$405,725","02/02/2024","19","19"
"1","6409385","C","PF","2901 Tavern Dr","3","2","1","2.0","2","2023","0.08400","2,076","$409,275","$197.15","$195.53","$405,925","03/12/2024","97","97"
"1","2146620","C","PF","1105 Pecan Creek Dr","4","2","0","2.0","1","1991","0.21980","2,460","$421,999","$171.54","$165.04","$406,000","11/08/2023","19","111"
"1","4422443","C","PF","4217 Bandice Ln","3","2","1","2.0","2","2006","0.15900","2,217","$408,000","$184.03","$184.03","$408,000","03/01/2024","174","174"
"1","2487617","C","PF","13612 Long Island Dr","4","2","1","2.0","2","2023","0.08000","2,079","$408,220","$196.35","$196.35","$408,220","02/14/2024","113","113"
"1","1923264","C","PF","2508 Bidermann Way","4","2","0","2.5","1","2006","0.27580","2,364","$419,000","$177.24","$173.01","$409,000","11/30/2023","67","66"
"1","2201826","C","PF","500 Oak Ridge Dr","3","2","0","2.0","1","1985","0.22000","1,913","$410,000","$214.32","$214.32","$410,000","02/15/2024","2","1"
"1","5456051","C","PF","16808 Guido Cv","3","2","0","2.0","1","2020","0.18590","1,900","$415,000","$218.42","$215.79","$410,000","03/08/2024","116","166"
"1","2234116","C","PF","18500 Urbano Dr","3","2","0","2.0","1","2019","0.15780","2,068","$429,000","$207.45","$198.26","$410,000","01/04/2024","47","47"
"1","5492811","C","PF","18713 Dry Lake Ln","4","2","0","2.0","1","2004","0.18680","2,110","$399,000","$189.10","$194.31","$410,000","01/31/2024","75","75"
"1","3192019","C","PF","13510 Long Island Dr","4","2","1","2.0","2","2023","0.08000","2,079","$414,465","$199.36","$197.21","$410,000","12/20/2023","80","80"
"1","5045769","C","PF","13105 Henneman Dr","3","2","0","2.0","1","2017","0.15200","1,972","$418,000","$211.97","$207.91","$410,000","03/15/2024","3","3"
"1","9464205","C","PF","13606 Long Island Dr","4","2","1","2.0","2","2023","0.08600","2,160","$410,020","$189.82","$189.82","$410,020","01/08/2024","35","35"
"1","9437351","C","PF","16712 Casa Anna Dr","4","2","0","2.0","1","2023","0.00000","2,088","$409,990","$196.36","$196.66","$410,625","11/22/2023","60","60"
"1","7878011","C","PF","13522 Long Island Dr","4","2","1","2.0","2","2023","0.09130","2,160","$410,990","$190.27","$190.27","$410,990","01/18/2024","160","160"
"1","5896612","C","PF","1921 Winding Talley St","4","2","1","2.0","2","2024","0.11000","2,160","$463,995","$214.81","$190.61","$411,720","11/27/2023","270","270"
"1","1694999","C","PF","13600 Long Island Dr","4","2","1","2.0","2","2023","0.08000","2,079","$421,945","$202.96","$198.15","$411,945","01/30/2024","20","20"
"1","5197303","C","PF","13502 Long Island Dr","4","2","1","2.0","2","2024","0.11300","2,079","$422,385","$203.17","$198.36","$412,385","02/09/2024","15","15"
"1","2322763","C","PF","13514 Long Island Dr","4","2","1","2.0","2","2024","0.08000","2,079","$422,475","$203.21","$198.40","$412,475","03/01/2024","23","23"
"1","7640533","C","PF","2904 Bronx Dr","4","2","1","2.0","2","2023","0.08260","2,079","$412,695","$198.51","$198.51","$412,695","11/22/2023","140","140"
"1","7873999","C","PF","1602 Purple Martin Dr","3","2","1","2.0","2","2023","0.12670","1,921","$444,845","$231.57","$215.95","$414,845","04/15/2024","65","65"
"1","8851927","C","PF","1211 Firebush Dr","3","2","0","2.0","1","1999","0.20260","1,996","$415,000","$207.92","$207.92","$415,000","04/04/2024","7","7"
"1","2675966","C","PF","1308 Julies Walk","4","2","0","2.0","1","1994","0.20990","1,850","$435,000","$235.14","$224.32","$415,000","03/14/2024","6","4"
"1","8978165","C","PF","16432 Pienza Dr","3","2","1","2.0","2","2016","0.15800","2,097","$420,000","$200.29","$197.90","$415,000","01/22/2024","18","18"
"1","2235422","C","PF","19417 Brue St","4","2","0","2.0","1","2007","0.15980","1,770","$420,000","$237.29","$234.46","$415,000","03/06/2024","117","117"
"1","7948162","C","PF","20903 Derby Day Ave","4","2","1","2.0","2","1994","0.15780","2,732","$439,998","$161.05","$151.90","$415,000","01/12/2024","108","107"
"1","1260030","C","PF","21501 Greylag Dr","3","2","0","2.5","1","2015","0.17680","1,760","$419,900","$238.58","$235.80","$415,000","10/30/2023","45","45"
"1","2469154","C","PF","5309 Anaheim Ave","3","2","0","2.0","1.5","2018","0.17220","2,473","$420,000","$169.83","$167.81","$415,000","03/11/2024","69","69"
"1","3378426","C","PF","4601 Tully Dr","4","3","0","2.0","2","2019","0.17200","2,320","$409,800","$176.64","$179.74","$417,000","11/21/2023","75","73"
"1","5558739","C","PF","2902 Tavern Dr","3","2","1","2.0","2","2023","0.08400","2,076","$438,540","$211.24","$201.22","$417,740","04/02/2024","73","73"
"1","5778215","C","PF","13702 Long Island Dr","4","2","1","2.0","2","2023","0.08260","2,079","$447,970","$215.47","$201.04","$417,970","10/20/2023","114","114"
"1","2698206","C","PF","13932 Maricella Ln","3","2","1","2.0","2","1993","0.11880","1,545","$424,900","$275.02","$270.55","$418,000","11/28/2023","8","8"
"1","7820405","C","PF","1612 Carvin Way","3","2","0","2.0","1","2024","0.18800","1,699","$458,654","$269.96","$246.62","$419,000","02/01/2024","65","65"
"1","1046158","C","PF","17325 Casanova Ave","4","3","0","2.0","2","2022","0.14000","2,227","$449,450","$201.82","$188.48","$419,750","10/23/2023","63","63"
"1","2461912","C","PF","500 Split Oak Dr","3","2","1","2.0","2","1986","0.21370","2,106","$420,000","$199.43","$199.43","$420,000","12/18/2023","8","8"
"1","8155660","C","PF","16609 Aventura Ave","4","3","0","2.0","1","2018","0.15780","2,226","$420,000","$188.68","$188.68","$420,000","04/09/2024","30","30"
"1","2366843","C","PF","3601 Wetland Dr","3","2","0","2.0","1","2014","0.17000","1,866","$420,000","$225.08","$225.08","$420,000","10/30/2023","24","24"
"1","5753201","C","PF","20808 Silverbell Ln","4","2","1","3.0","2","2004","0.20670","2,602","$435,000","$167.18","$161.41","$420,000","10/20/2023","34","34"
"1","8553548","C","PF","22012 ABIGAIL Way","3","2","0","2.0","1","2017","0.14350","2,003","$449,000","$224.16","$209.69","$420,000","12/15/2023","113","111"
"1","6490079","C","PF","2910 Tavern Dr","4","2","1","2.0","2","2024","0.11300","2,079","$430,975","$207.30","$202.49","$420,975","02/27/2024","5","5"
"1","5786392","C","PF","2906 Tavern Dr","3","2","1","2.0","2","2023","0.08400","2,076","$437,505","$210.74","$203.52","$422,505","03/14/2024","45","45"
"1","6349029","C","PF","21028 Abigail Way","3","2","0","2.0","1","2017","0.14400","1,850","$428,000","$231.35","$228.65","$423,000","03/11/2024","8","105"
"1","5884377","C","PF","13305 Baileyfield Dr","4","2","1","2.0","2","2019","0.12860","2,465","$425,000","$172.41","$172.41","$425,000","03/20/2024","6","6"
"1","5214646","C","PF","17317 Antioch Ave","3","2","1","2.0","2","2020","0.14350","1,951","$425,000","$217.84","$217.84","$425,000","02/29/2024","18","16"
"1","8532664","C","PF","1424 Elbe St","4","3","0","2.0","2","2016","0.21140","2,355","$425,000","$180.47","$180.47","$425,000","01/16/2024","17","17"
"1","6672156","C","PF","1404 Firebush Dr","4","2","1","2.0","2","2001","0.21990","2,648","$439,000","$165.79","$160.50","$425,000","02/06/2024","96","163"
"1","8854294","C","PF","18105 Mammoth Cave Blvd","3","2","0","3.0","1","2004","0.20090","2,412","$425,000","$176.20","$176.20","$425,000","03/14/2024","134","157"
"1","3656863","C","PF","20809 Silverbell Ln","4","2","1","3.0","2","2004","0.22330","2,377","$434,999","$183.00","$178.80","$425,000","01/23/2024","56","56"
"1","2227654","C","PF","20901 Huckabee Bnd","3","2","0","2.0","1.5","2012","0.15150","2,383","$429,900","$180.40","$178.35","$425,000","12/28/2023","144","143"
"1","8554194","C","PF","805 Point Run Dr","4","2","1","3.0","2","1996","0.23710","2,821","$465,990","$165.19","$150.66","$425,000","11/17/2023","114","114"
"1","1052816","C","PF","900 Strickling Dr","4","2","1","2.0","2","2013","0.14030","2,790","$435,000","$155.91","$153.05","$427,000","01/10/2024","72","72"
"1","1520792","C","PF","19900 Ploughshores Ln","3","2","0","2.0","1","2015","0.21800","1,891","$425,000","$224.75","$226.34","$428,000","03/15/2024","5","5"
"1","5571771","C","PF","2001 Purple Martin Dr","3","2","0","2.0","1","2024","0.18800","1,641","$458,084","$279.15","$260.87","$428,084","03/29/2024","13","13"
"1","5197269","C","PF","1901 Winding Talley St","3","2","1","2.0","2","2024","0.11470","1,921","$441,205","$229.67","$222.99","$428,370","01/26/2024","125","125"
"1","5314382","C","PF","1515 Dahlia Ct","4","2","0","2.0","1","2002","0.22150","2,101","$439,000","$208.95","$204.02","$428,650","11/29/2023","79","78"
"1","2827775","C","PF","21609 Cupola Vw","3","2","0","3.0","1","2018","0.20100","2,004","$430,000","$214.57","$214.57","$430,000","03/22/2024","3","3"
"1","3502297","C","PF","2605 Rough Berry Rd","3","2","1","2.0","2","2015","0.14380","2,289","$435,000","$190.04","$187.85","$430,000","03/15/2024","7","7"
"1","7473115","C","PF","13908 Zuhause Dr","4","3","0","2.0","2","2021","0.13200","2,320","$499,990","$215.51","$185.34","$430,000","02/08/2024","3","3"
"1","6888550","C","PF","5405 Anaheim Ave","4","3","0","2.0","1","2020","0.20920","2,170","$449,190","$207.00","$198.16","$430,000","10/27/2023","31","31"
"1","4558909","C","PF","19317 Pilton Dr","3","2","0","2.0","1","2019","0.17730","2,150","$449,800","$209.21","$200.14","$430,310","11/15/2023","64","63"
"1","1076229","C","PF","15305 Holloway Dr","3","2","0","2.0","1","2024","0.18800","1,699","$430,954","$253.65","$253.65","$430,954","01/11/2024","11","11"
"1","4765151","C","PF","1524 Carvin Way","3","2","0","2.0","1","2024","0.18800","1,699","$455,819","$268.29","$254.95","$433,154","11/16/2023","52","52"
"1","8594094","C","PF","1614 Purple Martin Dr","4","2","1","2.0","2","2024","0.11000","2,160","$458,885","$212.45","$200.87","$433,885","11/14/2023","87","87"
"1","5249819","C","PF","2420 AMEN CORNER Rd","4","2","0","2.0","1","2000","0.25960","2,074","$420,000","$202.51","$209.74","$435,000","04/03/2024","2","2"
"1","3412750","C","PF","603 Rolling Meadow Dr","4","2","1","2.0","2","1992","0.22420","2,336","$445,000","$190.50","$186.22","$435,000","02/22/2024","63","63"
"1","3040160","C","PF","1001 Pecan Creek Dr","3","2","0","2.0","1","1986","0.26090","1,552","$447,200","$288.14","$280.28","$435,000","02/14/2024","91","91"
"1","2629249","C","PF","1620 Purple Martin Dr","4","2","1","2.0","2","2024","0.11500","2,144","$467,325","$217.97","$202.89","$435,000","11/02/2023","144","144"
"1","6024761","C","PF","18800 Sandy Shore Dr","4","3","0","2.0","2","2004","0.22910","2,939","$450,000","$153.11","$148.01","$435,000","01/02/2024","119","118"
"1","5669373","C","PF","18301 Anicio Gallo Dr","3","2","0","2.0","1","2020","0.19900","1,962","$450,000","$229.36","$221.97","$435,500","11/09/2023","9","8"
"1","6295660","C","PF","1721 Alana Falls Ave","4","2","1","2.0","2","2023","0.12600","2,160","$452,655","$209.56","$201.62","$435,500","11/29/2023","228","228"
"1","9835151","C","PF","509 Logan James Ln","3","2","1","2.0","2","2023","0.13070","1,780","$444,619","$249.79","$244.69","$435,544","02/09/2024","20","20"
"1","9867204","C","PF","1704 Winners Ribbon Cir","3","2","1","4.0","2","1983","0.75900","2,194","$449,000","$204.65","$198.72","$436,000","12/29/2023","7","7"
"1","6131028","C","PF","1604 Purple Martin Dr","4","2","1","2.0","2","2023","0.12600","2,160","$467,205","$216.30","$202.41","$437,205","04/09/2024","139","139"
"1","7143440","C","PF","19125 Pencil Cactus Dr","3","2","1","2.0","2","2010","0.20660","2,339","$450,000","$192.39","$187.26","$438,000","03/13/2024","21","20"
"1","8804275","C","PF","18505 Star Gazer Way","4","2","1","2.0","2","2014","0.21890","2,505","$439,900","$175.61","$175.61","$439,900","02/26/2024","162","162"
"1","9442391","C","PF","709 Princeton Dr","4","2","1","3.0","2","1994","0.25080","2,725","$475,000","$174.31","$161.47","$440,000","03/13/2024","7","7"
"1","8902694","C","PF","2621 Amen Corner Rd","4","2","0","2.0","1","2002","0.22100","2,083","$440,000","$211.23","$211.23","$440,000","11/14/2023","3","2"
"1","3593305","C","PF","1604 Carvin Way","4","2","0","2.0","1","2023","0.14870","1,956","$490,454","$250.74","$224.95","$440,000","01/29/2024","91","91"
"1","7064047","C","PF","2901 Louris Ln","4","3","0","2.0","2","2021","0.15600","2,578","$460,000","$178.43","$171.64","$442,500","03/14/2024","32","32"
"1","6662410","C","PF","304 S 5th St","3","2","0","0.0","1","1962","0.27480","2,078","$450,000","$216.55","$214.15","$445,000","03/25/2024","2","2"
"1","2960619","C","PF","1611 Natural Bridge Ln","4","2","0","2.0","1","1994","0.19130","2,605","$449,900","$172.71","$170.83","$445,000","12/29/2023","78","77"
"1","5429929","C","PF","21704 Gallus Dr","4","2","1","2.0","2","2017","0.18210","2,486","$454,000","$182.62","$179.00","$445,000","03/27/2024","217","217"
"1","3435321","C","PF","504 Sophie Ct","4","2","1","2.0","2","1993","0.24300","2,214","$450,000","$203.25","$201.45","$446,000","10/26/2023","47","63"
"1","8453472","C","PF","18213 Anicio Gallo Dr","4","3","0","2.0","1","2020","0.21050","2,432","$464,998","$191.20","$184.00","$447,500","02/26/2024","46","45"
"1","5870007","C","PF","20037 Navarre Ter","4","2","0","3.0","1","2018","0.20090","2,028","$449,000","$221.40","$221.40","$449,000","12/13/2023","20","16"
"1","1629683","C","PF","202 E Oxford Dr","4","2","0","2.0","1","1998","0.21480","1,902","$449,000","$236.07","$236.07","$449,000","11/15/2023","7","6"
"1","7495534","C","PF","3605 Grail Hollows Rd","3","2","0","2.0","1","2014","0.14350","2,004","$449,900","$224.50","$224.50","$449,900","01/12/2024","63","61"
"1","8345307","C","PF","19012 Sedge Wren Ln","4","2","0","3.0","1","2024","0.18000","1,860","$449,950","$241.91","$241.91","$449,950","03/26/2024","35","35"
"1","9950439","C","PF","19101 Ariel Elena Way","4","2","0","3.0","1","2024","0.18000","1,860","$445,950","$239.76","$241.91","$449,950","03/27/2024","24","24"
"1","2528493","C","PF","1117 Mason Bend Dr","4","2","1","2.0","2","2001","0.23060","3,482","$449,999","$129.24","$129.24","$449,999","02/08/2024","6","6"
"1","7139703","C","PF","16805 Avola Cv","3","2","0","2.0","1","2020","0.20570","1,927","$450,000","$233.52","$233.52","$450,000","04/02/2024","12","12"
"1","8838000","C","PF","16408 Marcello Dr","4","2","1","2.0","1","2016","0.18100","2,377","$450,000","$189.31","$189.31","$450,000","02/12/2024","57","53"
"1","8828294","C","PF","20508 Auk Rd","3","2","0","3.0","1","2011","0.17900","1,938","$450,000","$232.20","$232.20","$450,000","01/18/2024","28","28"
"1","1396510","C","PF","2107 Talamore Rd","4","2","0","2.0","1","1998","0.23440","2,048","$465,000","$227.05","$219.73","$450,000","03/12/2024","81","80"
"1","7591566","C","PF","2821 Dusty Chisolm Trl","3","2","0","2.0","1","2012","0.17420","2,105","$462,000","$219.48","$214.13","$450,750","12/06/2023","8","8"
"1","3177744","C","PF","15113 Ollie Briar St","4","3","0","2.0","2","2024","0.14800","2,227","$490,964","$220.46","$202.50","$450,964","12/18/2023","478","478"
"1","2604692","C","PF","18717 Dry Lake Ln","4","2","1","2.0","2","2004","0.18680","2,749","$440,000","$160.06","$164.06","$451,000","12/29/2023","30","30"
"1","4071568","C","PF","816 Bryce Canyon Dr","3","2","0","2.0","1","2015","0.17600","2,389","$450,000","$188.36","$189.20","$452,000","04/12/2024","5","5"
"1","3740953","C","PF","1708 Carvin Way","4","2","0","2.0","1","2023","0.14870","1,956","$462,609","$236.51","$231.40","$452,609","12/12/2023","295","295"
"1","3275916","C","PF","702 Broken Feather Trl","4","2","1","2.0","2","2000","0.17910","2,940","$489,900","$166.63","$154.76","$455,000","12/18/2023","135","135"
"1","9988545","C","PF","1905 Winding Talley St","4","2","1","2.0","2","2024","0.13170","2,144","$462,525","$215.73","$212.72","$456,080","01/12/2024","295","295"
