"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","2459838","C","HH","1341 Blue Oak Blvd","4","3","0","2.0","2","2022","0.16000","2,503","$399,000","$159.41","$158.61","$397,000","12/22/2023","481","481"
"1","3513876","C","HH","428 Chaste Tree Dr","4","3","0","2.0","2","2022","0.16000","2,503","$399,000","$159.41","$158.61","$397,000","12/22/2023","514","514"
"1","7932320","C","HH","615 Blue Oak Blvd","3","2","0","2.0","1","2023","0.13310","1,800","$398,900","$221.61","$221.61","$398,900","12/29/2023","272","272"
"1","8481364","C","HH","204 Sawtooth Dr","3","2","0","3.0","1","2016","0.14200","2,041","$399,000","$195.49","$195.49","$399,000","03/14/2024","72","415"
"1","5927694","C","HH","220 BRIGGS Ln","5","3","0","2.0","2","2023","0.16600","2,733","$418,777","$153.23","$146.36","$400,000","03/12/2024","51","51"
"1","7240436","C","HH","422 Horsemint Way","3","2","1","2.0","2","2022","0.18300","2,134","$400,900","$187.86","$187.86","$400,900","02/15/2024","26","173"
"1","9688297","C","HH","416 Chaste Tree Dr","3","3","0","2.0","1","2023","0.13000","1,770","$424,950","$240.08","$227.38","$402,460","03/12/2024","88","88"
"1","3661248","C","HH","705 Blue Oak Blvd","4","2","1","2.0","2","2020","0.18200","2,545","$415,000","$163.06","$159.14","$405,000","03/25/2024","17","7"
"1","2903209","C","HH","926 Blue Oak Blvd","4","3","0","2.0","2","2023","0.12340","2,321","$409,287","$176.34","$175.91","$408,287","04/11/2024","394","394"
"1","8095117","C","HH","3324 Jacob Ln","3","2","0","2.0","1","2023","0.15000","1,669","$409,900","$245.60","$245.60","$409,900","04/05/2024","10","206"
"1","1354457","C","HH","154 Angel Oak Way","3","2","0","2.0","1","2023","0.23900","1,619","$419,900","$259.36","$259.36","$419,900","11/27/2023","66","66"
"1","9478416","C","HH","1114 Blue Oak Blvd","4","3","0","2.0","2","2022","0.12300","2,570","$444,900","$173.11","$164.07","$421,663","10/26/2023","95","95"
"1","3780459","C","HH","764 Blue Oak Blvd","3","2","0","2.0","1","2019","0.14160","1,984","$489,900","$246.93","$214.16","$424,900","10/31/2023","29","29"
"1","5435967","C","HH","1110 Blue Oak Blvd","3","2","0","2.0","1","2023","0.12400","2,026","$424,900","$209.72","$209.72","$424,900","10/26/2023","149","149"
"1","4677368","C","HH","436 Ancient Oak Way","4","3","0","2.0","1","2016","0.16570","2,330","$447,500","$192.06","$187.55","$437,000","11/09/2023","62","62"
"1","1013943","C","HH","1049 Blue Oak Blvd","3","2","0","2.0","1","2023","0.12400","1,950","$447,900","$229.69","$225.38","$439,500","11/27/2023","360","360"
"1","7891762","C","HH","4534 Royal Oak Blvd","3","2","1","2.0","2","2024","0.00000","2,222","$439,998","$198.02","$198.02","$439,998","01/31/2024","208","208"
"1","4698046","C","HH","3329 Jacob Ln","3","2","1","2.0","2","2022","0.19000","2,134","$459,900","$215.51","$210.82","$449,900","11/08/2023","388","388"
"1","3921630","C","HH","142 Angel Oak Way","4","2","0","2.0","1","2023","0.26400","1,925","$450,900","$234.23","$234.23","$450,900","03/28/2024","0","118"
"1","1292714","C","HH","3328 Jacob Ln","4","2","0","2.0","1","2023","0.28000","1,925","$454,900","$236.31","$236.31","$454,900","12/19/2023","5","116"
"1","1518161","C","HH","153 Angel Oak Way","4","2","0","2.0","1","2023","0.32000","1,925","$459,900","$238.91","$238.91","$459,900","11/06/2023","0","62"
"1","8276495","C","HH","150 Angel Oak Way","3","2","0","2.0","1","2023","0.37900","1,801","$460,900","$255.91","$255.91","$460,900","11/16/2023","31","31"
"1","8180747","C","HH","1066 Blue Oak Blvd","4","3","1","2.5","2","2023","0.17830","2,843","$493,662","$173.64","$164.38","$467,321","12/28/2023","6","6"
"1","1856998","C","HH","422 Field Corn Ln","6","3","0","3.0","2","2015","0.31840","3,143","$485,000","$154.31","$148.74","$467,500","01/18/2024","78","78"
"1","6706637","C","HH","1029 Blue Oak Blvd","4","3","1","2.0","2","2023","0.13390","2,843","$476,057","$167.45","$166.14","$472,337","10/24/2023","203","203"
"1","9964481","C","HH","3336 Jacob Ln","3","2","1","2.0","2","2023","0.47000","2,134","$479,900","$224.88","$224.88","$479,900","12/08/2023","0","0"
"1","7705186","C","HH","112 Golden Grove Pkwy","5","3","1","2.0","2","2022","0.13700","2,956","$492,840","$166.73","$166.73","$492,840","03/20/2024","16","16"
"1","3067320","C","HH","4438 Royal Oak Blvd","4","4","0","2.0","2","2023","0.14130","3,111","$559,900","$179.97","$177.40","$551,900","01/12/2024","152","150"
"1","7723617","C","HH","818 Jesse Trl","4","3","1","2.0","2","2015","0.37360","3,297","$585,000","$177.43","$167.42","$552,000","01/29/2024","0","183"
"1","9563600","C","HH","3001 Brand Iron Dr","4","3","1","3.0","2","2016","0.34590","3,121","$569,900","$182.60","$177.35","$553,500","01/08/2024","156","156"
"1","3774617","C","HH","913 Owl Hol Rd","8","6","1","0.0","1","1994","5.18000","3,868","$1,095,000","$283.09","$283.09","$1,095,000","11/09/2023","63","63"
"1","5587760","C","HS","415 Candlelight Ln","4","2","0","0.0","2","1975","0.25450","1,750","$179,000","$102.29","$93.14","$163,000","11/22/2023","11","22"
"1","7669943","C","HS","1507 Mockingbird Dr","2","2","0","2.0","1","1989","0.20490","1,339","$190,000","$141.90","$124.72","$167,000","12/08/2023","15","15"
"1","4489181","C","HS","715 Alabama St","3","1","1","0.0","1","1960","0.12600","1,200","$175,000","$145.83","$146.67","$176,000","12/01/2023","5","5"
"1","3412997","C","HS","1918 Nevada St","3","2","0","2.0","1","1980","0.19780","1,238","$230,000","$185.78","$169.22","$209,500","01/19/2024","26","25"
"1","7519838","C","HS","2006 Castle Gate Cir","2","1","0","1.0","1","1987","0.14740","952","$221,000","$232.14","$223.21","$212,500","01/19/2024","64","64"
"1","9586538","C","HS","803 Barbara Dr","3","1","0","0.0","1","1960","0.17570","970","$199,900","$206.08","$226.80","$220,000","01/11/2024","7","7"
"1","6594217","C","HS","1008 Allen St","3","2","0","2.0","1","1982","0.13770","1,293","$249,000","$192.58","$176.33","$228,000","02/21/2024","61","61"
"1","3996054","C","HS","305 Magnolia Dr","3","2","0","1.0","1","1970","0.28020","1,014","$230,000","$226.82","$226.82","$230,000","04/17/2024","12","12"
"1","6380667","C","HS","420 Spiny Lizard Ln","2","2","0","0.0","1","2018","0.09900","1,026","$243,000","$236.84","$229.04","$235,000","01/03/2024","68","189"
"1","9527687","C","HS","721 Barbara Dr","3","2","0","0.0","1","1964","0.19200","1,140","$245,000","$214.91","$206.14","$235,000","02/13/2024","127","126"
"1","6260287","C","HS","308 Saltillo St","3","2","0","0.0","1","2009","0.16600","1,300","$240,000","$184.62","$181.92","$236,500","10/24/2023","55","54"
"1","2320326","C","HS","260 Newberry Trl","2","2","1","2.0","2","2006","0.12000","1,296","$249,900","$192.82","$185.19","$240,000","02/26/2024","8","7"
"1","8112039","C","HS","131 Wild Plum","3","2","0","2.0","1","2009","0.13590","1,190","$250,000","$210.08","$210.08","$250,000","03/18/2024","7","6"
"1","4686637","C","HS","417 Parker Dr Unit #0","5","2","1","0.0","1","1970","0.21200","1,436","$274,900","$191.43","$180.01","$258,500","03/29/2024","59","58"
"1","6478369","C","HS","229 Wisteria Way","3","2","0","2.0","1","2010","0.14120","1,685","$260,000","$154.30","$154.30","$260,000","03/27/2024","45","45"
"1","2359942","C","HS","301 Teron Dr","3","2","0","2.0","1","2013","0.13910","1,490","$279,500","$187.58","$175.17","$261,000","02/05/2024","146","145"
"1","1626185","C","HS","217 Duck Creek Trl","3","2","1","0.0","2","2022","0.08100","1,303","$275,000","$211.05","$201.84","$263,000","12/27/2023","340","340"
"1","2585131","C","HS","1128 Overlook Way","3","2","0","2.0","1","2002","0.09780","1,144","$269,000","$235.14","$231.64","$265,000","12/20/2023","93","92"
"1","8100696","C","HS","161 Duck Creek Trl","2","2","1","2.0","2","2023","0.08400","1,190","$289,000","$242.86","$226.89","$270,000","03/15/2024","92","92"
"1","9335882","C","HS","156 Snapdragon Ln","3","2","0","2.0","1","2021","0.10600","1,510","$283,000","$187.42","$178.81","$270,000","11/06/2023","19","19"
"1","9847172","C","HS","305 Calgary Ln","3","2","0","2.0","1","2023","0.11000","1,293","$274,990","$212.68","$209.58","$270,990","11/17/2023","2","2"
"1","5449593","C","HS","241 Duck Creek Trl","3","2","1","0.0","2","2022","0.08100","1,321","$289,900","$219.45","$206.66","$273,000","11/30/2023","287","287"
"1","9637032","C","HS","218 Teron Dr","3","2","0","2.0","1","2013","0.17040","1,354","$287,900","$212.63","$206.43","$279,500","11/07/2023","7","6"
"1","2268062","C","HS","120 Finn Trl","4","2","1","2.0","2","2019","0.19950","2,337","$275,000","$117.67","$119.81","$280,000","12/05/2023","2","2"
"1","9800244","C","HS","181 Cazador Dr","3","2","0","2.0","1","2014","0.14130","1,354","$295,000","$217.87","$208.64","$282,500","03/07/2024","88","88"
"1","3519556","C","HS","207 Sherwood St","3","2","0","0.0","1","1955","0.17490","1,338","$299,000","$223.47","$213.00","$285,000","11/13/2023","26","98"
"1","2400623","C","HS","109 Shugart St","3","2","0","2.0","1","2023","0.13700","1,322","$287,844","$217.73","$217.73","$287,844","12/22/2023","22","22"
"1","1860891","C","HS","238 Rush Hvn","3","3","0","2.0","2","2008","0.10580","1,520","$289,000","$190.13","$190.13","$289,000","02/27/2024","80","78"
"1","7369170","C","HS","409 Shadowpoint","3","2","1","2.0","2","2005","0.11880","1,636","$300,000","$183.37","$177.26","$290,000","03/11/2024","12","12"
"1","1162643","C","HS","160 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.13800","1,322","$295,880","$223.81","$221.63","$293,000","12/01/2023","282","282"
"1","1912790","C","HS","115 Teron Dr","3","2","0","2.0","1","2004","0.17200","1,536","$285,000","$185.55","$191.08","$293,500","02/16/2024","11","10"
"1","2383705","C","HS","147 Shugart St","3","2","0","2.0","1","2023","0.15400","1,322","$294,990","$223.14","$223.14","$294,990","11/29/2023","15","15"
"1","4961185","C","HS","1104 Overlook Way","3","2","0","2.0","1","1999","0.13000","1,208","$299,500","$247.93","$244.21","$295,000","03/15/2024","14","14"
"1","3194197","C","HS","241 Linden Ln","4","2","0","2.0","1","2013","0.16000","1,650","$295,000","$178.79","$178.79","$295,000","02/14/2024","7","7"
"1","7123020","C","HS","426 Lance Trl","4","2","0","2.0","1","2020","0.14890","1,546","$295,000","$190.82","$190.82","$295,000","04/11/2024","219","211"
"1","2788211","C","HS","161 Tallow Trl","3","2","1","2.0","2","2016","0.09000","1,983","$309,000","$155.82","$148.76","$295,000","11/30/2023","123","123"
"1","1286564","C","HS","213 Lake Gln","3","2","1","2.0","2","2016","0.11000","1,863","$299,400","$160.71","$160.71","$299,400","10/25/2023","9","70"
"1","9647697","C","HS","112 BRODY Ln","4","2","1","2.0","1","2023","0.14300","1,831","$309,990","$169.30","$163.84","$300,000","12/18/2023","3","3"
"1","9791699","C","HS","417 Hunter Ridge Rd","3","2","0","1.0","1","1994","0.69400","1,468","$318,000","$216.62","$204.36","$300,000","04/05/2024","41","41"
"1","1445598","C","HS","420 MERRIMAN Rd","3","2","0","2.0","1","2023","0.13600","1,407","$322,730","$229.37","$213.92","$300,990","01/30/2024","65","65"
"1","4955073","C","HS","108 Dolly St","3","2","0","2.0","1","2001","0.16570","1,441","$274,900","$190.77","$209.58","$302,000","03/19/2024","6","6"
"1","8026695","C","HS","1327 PLYMOUTH Rd","3","2","0","2.0","1","2023","0.11000","1,489","$313,990","$210.87","$202.90","$302,120","12/21/2023","58","58"
"1","9963024","C","HS","120 NEW HAVEN","3","2","0","2.0","1","2023","0.10100","1,319","$303,990","$230.47","$230.47","$303,990","02/29/2024","53","53"
"1","5605043","C","HS","229 FAIRFAX Ave","3","2","0","2.0","1","2022","0.11000","1,530","$329,232","$215.18","$198.84","$304,232","10/23/2023","255","255"
"1","8560738","C","HS","108 Rollingwood Dr","3","2","0","2.0","1","2023","0.08300","1,108","$305,000","$275.27","$275.27","$305,000","01/19/2024","0","0"
"1","3963137","C","HS","2225 Garden Ct","3","2","0","2.0","1","2004","0.12400","2,046","$340,000","$166.18","$149.07","$305,000","01/09/2024","25","25"
"1","5803878","C","HS","221 ASHFORD St","3","2","0","2.0","1","2023","0.11000","1,489","$311,990","$209.53","$204.84","$305,000","01/26/2024","35","35"
"1","4996463","C","HS","241 Newberry Trl","3","2","1","2.0","2","2006","0.13650","2,182","$315,000","$144.36","$139.78","$305,000","01/29/2024","59","59"
"1","2223474","C","HS","1308 PLYMOUTH Rd","3","2","0","2.0","1","2023","0.10100","1,489","$308,990","$207.52","$207.52","$308,990","02/26/2024","33","33"
"1","8564528","C","HS","140 Thunder Oak St","3","2","0","2.0","1","2023","0.14600","1,450","$309,350","$213.34","$213.34","$309,350","03/28/2024","141","141"
"1","8238158","C","HS","2039 Lisa Ln","3","2","1","2.0","2","2004","0.15000","1,376","$329,000","$239.10","$225.29","$310,000","03/20/2024","97","93"
"1","2275720","C","HS","1809 Pearce Ct","3","2","1","2.0","2","1999","0.10480","1,449","$310,000","$213.94","$213.94","$310,000","02/02/2024","101","98"
"1","1980124","C","HS","207 Cazador Dr","4","2","1","2.0","2","2004","0.20950","2,514","$319,500","$127.09","$123.71","$311,000","03/22/2024","54","53"
"1","6821185","C","HS","805 Lago Vista St","3","2","0","2.0","1","2000","0.15700","2,049","$320,000","$156.17","$153.73","$315,000","03/13/2024","36","36"
"1","2662524","C","HS","128 Spiny Lizard Ln","3","2","0","2.0","1","2022","0.16300","1,383","$315,000","$227.77","$227.77","$315,000","12/29/2023","245","245"
"1","2491512","C","HS","641 JANE LONG Dr","3","2","0","2.0","1","2023","0.14200","1,407","$324,665","$230.75","$225.42","$317,165","03/07/2024","166","166"
"1","6693323","C","HS","116 Dolly St","3","2","1","2.0","2","2003","0.20200","2,098","$329,900","$157.24","$152.05","$319,000","01/04/2024","166","166"
"1","8584839","C","HS","220 Moonrise Dr","4","2","1","2.0","1","2020","0.16470","1,831","$329,990","$180.22","$174.77","$320,000","02/15/2024","13","13"
"1","7268471","C","HS","708 Oregon St","4","2","0","0.0","1","2001","0.18370","1,324","$325,000","$245.47","$241.69","$320,000","11/17/2023","30","30"
"1","3183808","C","HS","105 Shugart St","3","2","0","2.0","1","2023","0.18200","1,450","$324,150","$223.55","$221.12","$320,628","10/31/2023","28","28"
"1","6158380","C","HS","124 Edward R Gaytan St","3","2","0","2.0","1","2023","0.14700","1,450","$322,280","$222.26","$222.15","$322,123","11/17/2023","47","47"
"1","9031640","C","HS","145 Scarborough Way","3","2","0","2.0","1","2023","0.09150","1,530","$334,990","$218.95","$212.41","$324,990","10/26/2023","97","97"
"1","1803931","C","HS","1331 PLYMOUTH Rd","3","2","0","2.0","1","2023","0.11000","1,530","$328,990","$215.03","$212.42","$325,000","12/18/2023","12","12"
"1","1487957","C","HS","455 WILSHIRE Rd","3","2","0","2.0","1","2023","0.12600","1,530","$333,990","$218.29","$212.57","$325,232","11/09/2023","319","319"
"1","5181353","C","HS","120 WINDSOR Blvd","4","2","1","2.0","2","2023","0.09400","2,036","$355,502","$174.61","$160.86","$327,502","11/14/2023","36","401"
"1","7351839","C","HS","128 Rexroat Rd","3","2","0","2.0","1","2023","0.19300","1,556","$327,910","$210.74","$210.74","$327,910","03/26/2024","149","149"
"1","8086368","C","HS","120 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.14500","1,755","$329,720","$187.87","$187.87","$329,720","03/26/2024","98","98"
"1","8885297","C","HS","625 JANE LONG Dr","4","2","0","2.0","1","2023","0.14200","1,788","$349,300","$195.36","$187.17","$334,665","11/13/2023","94","94"
"1","6276207","C","HS","208 Harvard St","3","2","0","0.0","1","1955","0.29300","1,728","$365,000","$211.23","$193.87","$335,000","10/27/2023","28","28"
"1","7034178","C","HS","151 Shugart St","3","2","0","2.0","1","2023","0.15500","1,556","$336,740","$216.41","$216.41","$336,740","11/30/2023","71","71"
"1","6738863","C","HS","121 NEW HAVEN St","4","2","1","2.0","2","2024","0.10100","2,177","$363,990","$167.20","$155.71","$338,990","03/25/2024","33","33"
"1","9560915","C","HS","126 Algarita St","4","2","0","2.0","2","1973","0.30520","2,244","$339,000","$151.07","$151.52","$340,000","03/11/2024","0","0"
"1","3121237","C","HS","2210 Meadow View Dr","3","2","0","2.0","1","2015","0.14410","1,361","$350,000","$257.16","$249.82","$340,000","02/20/2024","50","48"
"1","7383462","C","HS","211 Harvard St","3","2","0","1.0","Multi/Split","1955","0.42720","1,723","$399,000","$231.57","$197.33","$340,000","11/30/2023","163","163"
"1","6959473","C","HS","1307 PLYMOUTH Rd","4","3","1","2.0","2","2023","0.12200","1,854","$368,270","$198.64","$184.22","$341,540","03/28/2024","24","24"
"1","1270190","C","HS","1324 PLYMOUTH Rd","3","2","1","2.0","2","2023","0.10100","1,813","$343,990","$189.74","$189.57","$343,682","11/17/2023","123","123"
"1","4381359","C","HS","144 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.15400","1,755","$334,005","$190.32","$196.01","$344,005","03/28/2024","118","118"
"1","8646658","C","HS","155 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.16500","1,450","$345,050","$237.97","$237.97","$345,050","11/29/2023","57","57"
"1","7890523","C","HS","105 Fairfax Ave","4","3","0","2.0","2","2021","0.22230","2,522","$358,000","$141.95","$137.59","$347,000","01/16/2024","66","64"
"1","9555499","C","HS","118 Cypress Ct","3","2","1","2.0","2","2003","0.13810","2,248","$340,000","$151.25","$154.58","$347,500","03/05/2024","137","137"
"1","2771744","C","HS","152 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.15600","1,556","$348,660","$224.07","$224.07","$348,660","11/30/2023","94","94"
"1","4284582","C","HS","1117 Perkins St","3","2","0","2.0","1","2000","0.14910","1,564","$349,000","$223.15","$223.15","$349,000","02/29/2024","47","47"
"1","6105180","C","HS","141 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.14000","1,556","$355,257","$228.31","$224.94","$350,000","10/31/2023","42","42"
"1","9453256","C","HS","104 E Sierra Cir","4","3","0","2.0","1","1979","0.36320","3,255","$375,000","$115.21","$107.53","$350,000","01/24/2024","28","28"
"1","3051539","C","HS","1319 PLYMOUTH Rd","4","2","1","2.0","2","2023","0.10000","2,036","$354,980","$174.35","$173.62","$353,497","11/06/2023","171","171"
"1","4553709","C","HS","638 JANE LONG Dr","4","3","0","2.0","2","2023","0.14500","2,164","$360,990","$166.82","$164.51","$355,990","03/28/2024","225","225"
"1","8268557","C","HS","733 Oscar Smith St","3","1","0","0.0","1.5","1950","0.18380","1,056","$365,000","$345.64","$338.54","$357,500","02/05/2024","57","56"
"1","2941832","C","HS","248 Shugart St","3","2","0","2.0","1","2023","0.17100","2,038","$377,520","$185.24","$175.98","$358,644","03/28/2024","114","114"
"1","8276318","C","HS","1334 Chestnut St","4","2","1","2.0","1","1973","0.44500","2,635","$375,000","$142.31","$136.62","$360,000","12/05/2023","14","13"
"1","7918508","C","HS","144 Thunder Oak St","3","2","1","2.0","2","2023","0.18600","1,950","$360,040","$184.64","$184.64","$360,040","03/29/2024","149","149"
"1","9954747","C","HS","120 Rexroat Rd","3","2","0","2.0","1","2023","0.19300","2,038","$360,690","$176.98","$176.98","$360,690","02/29/2024","97","97"
"1","5092983","C","HS","1337 N Lbj Dr","3","1","1","2.0","1","1957","0.38630","1,760","$374,900","$213.01","$205.11","$361,000","01/05/2024","24","24"
"1","5186279","C","HS","157 Werner Dr","5","3","1","2.0","2","2019","0.33610","2,662","$379,000","$142.37","$136.74","$364,000","12/13/2023","142","142"
"1","7738690","C","HS","408 MERRIMAN Rd","4","3","0","2.0","2","2023","0.15000","2,275","$383,120","$168.40","$160.44","$365,000","02/26/2024","24","24"
"1","7008437","C","HS","428 MILLBROOK Blvd","4","2","1","2.0","2","2022","0.11100","2,198","$372,990","$169.70","$166.06","$365,000","10/31/2023","273","273"
"1","4297216","C","HS","447 WILSHIRE Rd","4","2","1","2.0","2","2023","0.10100","2,177","$367,990","$169.04","$169.04","$367,990","11/08/2023","319","319"
"1","9027193","C","HS","128 ROSA Rd","4","3","0","2.0","1","2023","0.16000","2,034","$371,990","$182.89","$181.21","$368,590","03/27/2024","53","53"
"1","4519767","C","HS","113 BING Cir","4","3","0","2.0","2","2023","0.25000","2,272","$380,665","$167.55","$163.14","$370,665","04/01/2024","364","364"
"1","6887212","C","HS","1315 PLYMOUTH Rd","4","3","0","2.0","2","2023","0.10800","2,473","$384,990","$155.68","$151.63","$374,990","02/06/2024","247","247"
"1","4239524","C","HS","107 Spring Hollow St","3","2","0","2.0","1","1997","0.24600","1,622","$375,000","$231.20","$231.20","$375,000","02/16/2024","6","5"
"1","3603598","C","HS","2036 North View Dr","3","2","1","2.0","2","2002","0.27220","1,970","$390,000","$197.97","$192.89","$380,000","04/10/2024","6","6"
"1","8039729","C","HS","2043 Nevada St","4","2","1","2.0","2","2001","0.21340","2,041","$390,000","$191.08","$186.18","$380,000","02/15/2024","5","5"
"1","5550716","C","HS","212 Camino Verde","3","2","0","2.0","1","2023","0.16000","1,931","$388,990","$201.44","$196.79","$380,000","03/06/2024","99","99"
"1","3232414","C","HS","123 Canyon Rd","3","2","0","0.0","1","1957","0.36060","2,141","$389,000","$181.69","$181.69","$389,000","11/09/2023","7","52"
"1","5226039","C","HS","108 Lyndon Dr","5","2","1","2.0","2","2021","0.15700","2,647","$389,000","$146.96","$146.96","$389,000","11/20/2023","109","109"
"1","6773299","C","HS","104 Edward R. Gaytan St","3","2","0","2.0","1","2023","0.19500","2,038","$388,060","$190.41","$193.85","$395,060","12/01/2023","115","115"
"1","2539905","C","HS","244 Camino Verde","3","2","0","2.0","1","2023","0.14000","1,931","$395,130","$204.62","$204.62","$395,130","11/28/2023","0","0"
"1","2539152","C","HS","216 Camino Verde","3","2","0","2.0","2","2023","0.14000","2,091","$395,200","$189.00","$189.00","$395,200","01/22/2024","98","98"
"1","3182165","C","HS","116 Edward R. Gaytan St","5","2","1","2.0","2","2023","0.16500","2,595","$369,990","$142.58","$154.14","$400,000","11/30/2023","93","93"
"1","3939977","C","HS","120 Mary Max Cir","4","2","1","2.0","2","2018","0.18750","2,817","$429,999","$152.64","$142.53","$401,500","12/13/2023","94","91"
"1","2445212","C","HS","116 Rexroat Rd","5","3","1","2.0","2","2023","0.20000","2,595","$410,020","$158.00","$157.86","$409,640","11/14/2023","84","84"
"1","4037393","C","HS","1101 Clyde St","3","2","1","2.0","2","2023","0.17000","1,656","$434,000","$262.08","$248.97","$412,300","11/20/2023","99","99"
"1","3581822","C","HS","208 Camino Verde","4","3","0","2.0","2","2023","0.18000","2,442","$429,990","$176.08","$169.94","$415,000","03/28/2024","237","237"
"1","1971396","C","HS","420 TRAILING LANTANA Ln","3","2","0","2.0","1","2023","0.14900","2,078","$419,000","$201.64","$199.71","$415,000","01/24/2024","472","472"
"1","3928803","C","HS","2521 Missum Pt","3","2","0","2.0","1","2003","0.19830","1,850","$425,000","$229.73","$227.03","$420,000","02/20/2024","72","71"
"1","4609122","C","HS","109 Missouri Primrose Ln","3","2","0","2.0","1","2023","0.14700","1,647","$429,990","$261.07","$260.47","$429,000","03/11/2024","257","257"
"1","4907122","C","HS","1024 Teakmill Trl","3","2","0","2.0","1","2023","0.17000","1,754","$449,990","$256.55","$245.78","$431,100","01/26/2024","173","173"
"1","2852858","C","HS","116 Strawberry St","3","2","0","2.0","1","2019","0.17400","2,234","$449,900","$201.39","$194.72","$435,000","04/08/2024","54","53"
"1","9072550","C","HS","231 Camino Verde Dr","3","2","1","3.0","2","2023","0.14000","2,367","$448,380","$189.43","$189.43","$448,380","01/26/2024","0","0"
"1","1488870","C","HS","121 Camino Verde","4","3","0","2.0","2","2023","0.14000","2,573","$449,000","$174.50","$174.50","$449,000","12/08/2023","191","191"
"1","3016185","C","HS","235 Singing Sumac Way","2","2","0","2.0","1","2021","0.14400","1,679","$489,000","$291.24","$268.02","$450,000","04/16/2024","68","67"
"1","6703938","C","HS","420 TEAKMILL Trl","4","3","0","2.0","1","2023","0.14900","2,381","$450,000","$189.00","$189.00","$450,000","11/28/2023","429","429"
"1","2118848","C","HS","1417 Dancing Oak Ln","2","2","0","2.0","1","2023","0.14300","1,381","$486,405","$352.21","$329.47","$455,000","02/13/2024","198","198"
"1","7443098","C","HS","129 Missouri Primrose Ln","4","3","0","2.0","1","2023","0.14700","2,055","$479,990","$233.57","$222.63","$457,500","12/29/2023","189","144"
"1","4989451","C","HS","237 Heartleaf Rd","4","3","0","2.0","1","2023","0.14700","2,297","$459,990","$200.26","$200.26","$459,990","03/15/2024","262","262"
"1","3548268","C","HS","1253 Dancing Oak Ln","2","2","0","2.0","1","2023","0.12600","1,874","$494,266","$263.75","$249.20","$467,000","11/27/2023","183","183"
"1","2901342","C","HS","825 Teakmill Trl","4","3","0","2.0","1","2024","0.17100","2,515","$511,956","$203.56","$192.03","$482,956","03/07/2024","106","106"
"1","8221241","C","HS","732 Stagecoach Trl","3","2","0","2.0","1","1984","1.05000","1,835","$479,000","$261.04","$263.76","$484,000","12/13/2023","0","0"
"1","8248522","C","HS","1022 W Martin Luther King Dr","4","2","0","0.0","1","1945","0.41320","1,746","$495,000","$283.51","$277.78","$485,000","11/27/2023","42","42"
"1","5251971","C","HS","313 Playing Cypress Dr","2","2","0","2.0","1","2021","0.16900","1,406","$499,900","$355.55","$344.95","$485,000","11/22/2023","218","218"
"1","4978339","C","HS","1325 Dancing Oak Ln","2","2","0","2.0","1","2023","0.13100","1,998","$505,473","$252.99","$242.74","$485,000","11/10/2023","281","281"
"1","8974927","C","HS","1405 Dancing Oak Ln","2","2","0","2.0","1","2023","0.14500","1,689","$508,760","$301.22","$288.63","$487,500","12/14/2023","112","112"
"1","7539294","C","HS","236 Heartleaf Rd","4","3","0","2.0","2","2023","0.14000","2,680","$499,000","$186.19","$182.46","$489,000","10/27/2023","138","138"
"1","6202276","C","HS","115 Carolina Jasmine Dr","3","2","1","3.0","1","2024","0.18000","2,376","$494,028","$207.92","$207.92","$494,028","03/13/2024","115","115"
"1","1664125","C","HS","116 Frogfruit Way","3","2","0","3.0","1","2019","0.23300","2,114","$498,500","$235.81","$234.15","$495,000","04/16/2024","28","28"
"1","7497004","C","HS","316 Drawing Maple St","2","2","0","2.0","1","2020","0.12800","1,754","$495,000","$282.21","$282.21","$495,000","02/12/2024","15","14"
"1","2975994","C","HS","431 Playing Cypress Dr","2","2","1","2.0","1","2023","0.15200","1,860","$518,333","$278.67","$266.13","$495,000","04/03/2024","421","421"
"1","1755392","C","HS","1441 Dancing Oak Ln","2","2","0","2.0","1","2023","0.13200","1,679","$513,298","$305.72","$299.58","$503,000","01/29/2024","182","182"
"1","4169130","C","HS","435 Playing Cypress Dr","2","2","0","2.0","1","2022","0.12600","1,984","$523,810","$264.02","$253.53","$503,000","12/15/2023","379","379"
"1","9279127","C","HS","317 Drawing Maple St","2","2","0","2.0","1","2020","0.15200","1,827","$543,000","$297.21","$279.15","$510,000","12/04/2023","175","175"
"1","6580886","C","HS","817 Teakmill Trl","4","3","0","3.0","1","2023","0.10000","2,493","$509,900","$204.53","$205.38","$512,014","11/28/2023","202","202"
"1","4359080","C","HS","109 Pedaling Peak Cv","2","2","0","2.0","1","2023","0.15500","1,877","$536,062","$285.60","$273.31","$513,000","01/18/2024","108","108"
"1","2454639","C","HS","121 Country Cat Ln","4","3","0","2.0","1","2023","0.15000","2,484","$536,912","$216.15","$208.94","$519,000","12/07/2023","61","61"
