"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","1081347","C","LH","113 Bennington Dr","3","2","1","2.0","2","2023","0.14000","2,044","$375,650","$183.78","$181.94","$371,894","12/15/2023","101","101"
"1","4699438","C","LH","137 Bennington Dr","3","2","1","2.0","2","2023","0.15400","2,038","$379,000","$185.97","$182.82","$372,597","11/27/2023","81","81"
"1","8253134","C","LH","117 Wagon Spoke Way","4","3","0","2.0","1","2022","0.14300","1,810","$375,000","$207.18","$207.18","$375,000","03/01/2024","60","60"
"1","7072175","C","LH","113 Lynn Ln","3","2","0","2.0","1","2000","0.63000","1,722","$375,000","$217.77","$217.77","$375,000","11/15/2023","9","8"
"1","6842322","C","LH","516 Loriner Way","4","3","0","2.0","1","2023","0.19000","2,042","$404,431","$198.06","$183.64","$375,000","02/09/2024","110","110"
"1","7534042","C","LH","840 Olinda Way","3","2","1","2.0","2","2023","0.12200","1,694","$386,025","$227.88","$221.97","$376,025","12/07/2023","5","5"
"1","6721671","C","LH","204 Outlaw Dr","4","2","1","2.0","2","2023","0.11000","1,981","$376,965","$190.29","$190.29","$376,965","02/14/2024","35","35"
"1","3590231","C","LH","505 Benicia Cv","3","2","1","2.0","2","2023","0.16000","2,322","$399,990","$172.26","$163.18","$378,903","01/17/2024","16","16"
"1","8760178","C","LH","640 Wild Spur Ln","3","2","0","2.0","1","2023","0.12000","1,819","$379,990","$208.90","$208.90","$379,990","11/02/2023","147","147"
"1","9739560","C","LH","201 Freeman Loop","4","3","0","2.0","1","2020","0.10420","1,776","$399,000","$224.66","$213.96","$380,000","10/24/2023","83","83"
"1","5365604","C","LH","221 Windstar Rd","3","2","1","2.0","2","2023","0.18000","1,722","$391,450","$227.32","$221.52","$381,450","03/15/2024","189","189"
"1","9967182","C","LH","161 Broken Oak Dr","3","2","0","2.0","1","2020","0.15010","1,716","$383,894","$223.71","$223.71","$383,894","12/05/2023","100","100"
"1","1304751","C","LH","172 Fluttermill Loop","3","2","1","2.0","2","2022","0.10000","2,228","$384,000","$172.35","$172.35","$384,000","11/13/2023","443","443"
"1","7583362","C","LH","196 Fluttermill Loop","3","2","1","2.0","2","2022","0.11000","2,228","$392,000","$175.94","$172.35","$384,000","12/21/2023","563","563"
"1","4327784","C","LH","208 Bennington Dr","3","2","1","2.0","2","2023","0.13800","2,328","$409,910","$176.08","$165.34","$384,910","12/05/2023","57","57"
"1","1733443","C","LH","609 Wild Spur Ln","3","2","0","2.0","1","2023","0.12000","1,819","$399,615","$219.69","$211.65","$385,000","11/17/2023","5","5"
"1","9194319","C","LH","113 Rampart Loop","4","2","0","2.0","1","2024","0.13700","1,956","$392,709","$200.77","$196.83","$385,000","02/12/2024","159","159"
"1","7775974","C","LH","205 Windstar Rd","3","2","0","2.0","2","2023","0.18000","1,860","$386,450","$207.77","$207.77","$386,450","12/15/2023","40","40"
"1","2461407","C","LH","332 Windstar Rd","3","2","0","2.0","1","2023","0.18000","1,846","$394,950","$213.95","$209.62","$386,950","02/29/2024","101","105"
"1","1035942","C","LH","108 Unakite Trl","4","2","1","2.0","2","2024","0.13700","2,309","$397,005","$171.94","$167.61","$387,005","03/01/2024","68","68"
"1","1521105","C","LH","104 Mirabeau Way","3","3","0","2.0","2","2023","0.00000","1,650","$387,900","$235.09","$234.79","$387,400","12/21/2023","145","145"
"1","7888073","C","LH","100 Unakite Trl","3","2","1","2.0","2","2024","0.13770","1,921","$387,520","$201.73","$201.73","$387,520","02/20/2024","30","30"
"1","9673408","C","LH","101 Unakite Trl","4","2","1","2.0","2","2024","0.13600","2,096","$392,870","$187.44","$185.05","$387,870","03/22/2024","40","40"
"1","7871793","C","LH","144 Bennington Dr","4","3","0","2.0","2","2023","0.13400","2,034","$429,300","$211.06","$191.61","$389,734","12/11/2023","11","11"
"1","9258116","C","LH","501 Calmo Ct","3","2","1","2.0","2","2022","0.14600","1,862","$399,990","$214.82","$209.45","$390,000","11/29/2023","476","476"
"1","1278631","C","LH","124 Bennington Dr","4","3","0","2.0","2","2023","0.13000","2,034","$409,300","$201.23","$193.83","$394,244","10/25/2023","23","23"
"1","9495182","C","LH","128 Bennington Dr","3","2","1","2.0","2","2023","0.12400","2,328","$404,910","$173.93","$169.42","$394,411","12/15/2023","69","69"
"1","5713448","C","LH","305 Windstar Rd","4","2","0","2.0","1","2023","0.18000","2,015","$400,950","$198.98","$196.00","$394,950","03/13/2024","120","120"
"1","8049351","C","LH","204 Estima Ct","4","2","0","2.0","1","2015","0.14350","2,222","$429,990","$193.51","$177.77","$395,000","10/30/2023","116","116"
"1","9115080","C","LH","313 Capstone Rd","4","2","1","2.0","1","2020","0.13570","2,260","$409,000","$180.97","$174.78","$395,000","02/09/2024","204","204"
"1","2431491","C","LH","341 Redonda Dr","3","2","1","2.0","2","2024","0.12400","2,044","$400,050","$195.72","$193.27","$395,050","02/27/2024","43","43"
"1","8721133","C","LH","204 Bennington Dr","3","2","1","2.0","2","2023","0.12500","2,044","$396,590","$194.03","$194.03","$396,590","01/18/2024","21","21"
"1","2388807","C","LH","345 Redonda Dr","4","3","0","2.0","2","2024","0.13900","2,034","$409,250","$201.20","$196.17","$399,000","02/21/2024","47","47"
"1","9279764","C","LH","2700 County Road 236","3","3","1","2.0","3+","1998","1.03000","3,776","$399,000","$105.67","$105.67","$399,000","01/09/2024","18","297"
"1","6573902","C","LH","301 Quarry Rock Cv","4","3","0","2.0","2","2024","0.15140","2,227","$399,990","$179.61","$179.61","$399,990","02/06/2024","77","77"
"1","1179791","C","LH","544 Loriner Way","4","2","1","2.0","2","2023","0.12400","2,372","$399,990","$168.63","$168.63","$399,990","02/09/2024","274","274"
"1","7015753","C","LH","124 Independence Ave","5","2","1","2.0","2","2018","0.28000","2,583","$395,000","$152.92","$154.86","$400,000","03/22/2024","33","30"
"1","5427539","C","LH","810 San Gabriel Ranch Rd","3","2","1","2.0","2","1978","2.59000","1,864","$450,000","$241.42","$214.59","$400,000","02/22/2024","270","269"
"1","5973098","C","LH","225 Coleman Bnd","4","3","0","2.0","2","2024","0.12300","2,022","$419,370","$207.40","$199.09","$402,557","03/04/2024","7","7"
"1","8333742","C","LH","816 Olinda Way","3","2","1","2.0","2","2023","0.12300","1,694","$406,795","$240.14","$238.72","$404,395","03/05/2024","138","138"
"1","2751912","C","LH","520 LORINER Way","4","2","1","2.0","2","2023","0.12400","2,372","$419,990","$177.06","$172.01","$408,000","11/01/2023","49","49"
"1","4588826","C","LH","613 Wild Spur Ln","4","3","0","2.0","1","2023","0.13800","2,044","$403,990","$197.65","$200.39","$409,595","02/28/2024","200","200"
"1","1306615","C","LH","88 Prospector Ln","4","2","0","3.0","1","2022","0.20380","1,956","$441,054","$225.49","$210.12","$411,000","11/14/2023","437","437"
"1","9172212","C","LH","349 Redonda Dr","3","2","1","2.0","2","2024","0.12400","2,328","$405,990","$174.39","$176.62","$411,160","03/12/2024","31","31"
"1","9942848","C","LH","836 Olinda Way","4","3","0","2.0","2","2023","0.11900","2,096","$429,935","$205.12","$196.30","$411,435","01/25/2024","167","167"
"1","8417356","C","LH","841 Olinda Way","3","2","1","2.0","2","2023","0.11900","2,170","$415,635","$191.54","$190.62","$413,635","02/27/2024","281","281"
"1","1894554","C","LH","169 Rampart Loop","3","2","1","2.0","2","2023","0.14800","2,391","$415,122","$173.62","$173.62","$415,122","01/29/2024","160","160"
"1","3523682","C","LH","141 Bennington Dr","3","2","2","2.0","1","2023","0.14000","1,851","$439,350","$237.36","$224.59","$415,716","11/22/2023","35","35"
"1","7342005","C","LH","845 Olinda Way","4","3","0","2.0","2","2023","0.11900","2,096","$415,755","$198.36","$198.36","$415,755","02/23/2024","280","280"
"1","7085488","C","LH","121 Cascata Way","4","3","0","2.0","2","2019","0.13430","2,473","$440,000","$177.92","$169.33","$418,750","11/15/2023","97","96"
"1","7470292","C","LH","212 Monrovia Ct","4","2","0","2.0","1","2023","0.13430","1,992","$424,900","$213.30","$210.34","$419,000","11/21/2023","236","236"
"1","5417674","C","LH","201 Westfall Trl","3","2","0","2.0","1","1975","3.06200","1,800","$449,000","$249.44","$233.33","$420,000","02/29/2024","7","40"
"1","6273948","C","LH","1001 Glasscock Rd","3","2","0","2.0","1","1979","3.90000","1,802","$425,000","$235.85","$233.07","$420,000","02/12/2024","4","4"
"1","7820544","C","LH","825 Olinda Way","4","3","0","2.0","2","2024","0.11900","2,096","$420,045","$200.40","$200.40","$420,045","02/27/2024","274","274"
"1","1201477","C","LH","118 Rampart Loop","3","2","1","2.0","2","2023","0.13700","2,391","$420,937","$176.05","$176.07","$420,987","02/23/2024","71","71"
"1","2821185","C","LH","244 Magna Ln","4","2","1","2.0","2","2019","0.13200","2,470","$425,000","$172.06","$171.26","$423,000","02/06/2024","147","147"
"1","6743376","C","LH","109 Quarry Rock Loop","4","2","0","2.0","1","2008","0.26000","2,245","$425,000","$189.31","$189.31","$425,000","03/18/2024","6","6"
"1","5235147","C","LH","101 Bennington Dr","3","2","0","2.0","1","2023","0.14140","1,851","$435,340","$235.19","$229.98","$425,691","12/08/2023","42","42"
"1","2740638","C","LH","158 Rampart Loop","5","3","0","2.0","2","2022","0.14700","2,656","$425,774","$160.31","$160.31","$425,774","12/20/2023","227","227"
"1","4429288","C","LH","1004 Olinda Ct","4","3","0","2.0","2","2023","0.12400","2,096","$470,795","$224.62","$203.36","$426,250","10/23/2023","146","146"
"1","6154849","C","LH","114 Rampart Loop","5","3","0","2.0","2","2023","0.13770","2,656","$426,674","$160.65","$160.65","$426,674","01/11/2024","70","70"
"1","2025892","C","LH","621 Platinum Ln","4","2","1","2.0","2","2019","0.24090","2,905","$430,000","$148.02","$148.02","$430,000","04/15/2024","2","2"
"1","3901520","C","LH","177 Rampart Loop","3","2","1","2.0","2","2023","0.14000","2,391","$452,707","$189.34","$180.68","$432,000","11/16/2023","63","428"
"1","7086175","C","LH","138 Rampart Loop","4","2","1","2.0","2","2024","0.23800","2,910","$461,109","$158.46","$149.48","$435,000","01/10/2024","115","115"
"1","6754378","C","LH","129 Peach Flat Ct","4","3","0","2.0","1.5","2021","0.20000","2,262","$435,000","$192.31","$192.31","$435,000","12/13/2023","265","265"
"1","5163277","C","LH","205 Andesite Trl","5","2","1","2.0","1","2024","0.15000","2,722","$446,975","$164.21","$159.82","$435,020","03/13/2024","49","49"
"1","8360542","C","LH","624 Wild Spur Ln","3","2","1","2.0","2","2023","0.13800","2,708","$471,815","$174.23","$161.92","$438,475","02/05/2024","117","117"
"1","4604300","C","LH","170 Rampart Loop","5","3","0","2.0","2","2023","0.14700","2,656","$478,794","$180.27","$165.21","$438,794","01/12/2024","14","14"
"1","2366236","C","LH","185 Coronella Dr","4","3","0","2.0","1","2020","0.14110","2,084","$450,000","$215.93","$211.13","$440,000","02/05/2024","90","88"
"1","9297511","C","LH","100 Crystal Brook Dr","4","2","1","2.0","2","2021","0.20000","1,968","$440,000","$223.58","$223.63","$440,100","12/29/2023","9","9"
"1","1466636","C","LH","844 Olinda Way","4","3","0","2.0","2","2023","0.12200","2,405","$457,145","$190.08","$184.40","$443,475","12/20/2023","227","227"
"1","2895982","C","LH","130 Wagon Spoke Way","4","3","1","1.0","2","2023","0.14300","2,232","$444,000","$198.92","$198.92","$444,000","12/08/2023","155","155"
"1","2382900","C","LH","70 Prospector Ln","5","3","0","3.0","2","2023","0.19000","2,656","$449,990","$169.42","$167.47","$444,790","12/18/2023","153","153"
"1","8500116","C","LH","523 Diorite Cv","5","2","1","2.0","1","2024","0.15000","2,722","$454,745","$167.06","$163.41","$444,795","02/16/2024","67","67"
"1","3490771","C","LH","353 San Gabriel Oaks Dr","3","2","0","2.0","1","1985","3.11000","1,699","$539,000","$317.25","$261.92","$445,000","03/22/2024","59","238"
"1","2932399","C","LH","201 Calera St","3","2","0","3.0","1","2020","0.17390","2,068","$475,000","$229.69","$215.18","$445,000","02/09/2024","189","189"
"1","3644405","C","LH","837 Olinda Way","4","3","0","2.0","2","2024","0.11900","2,405","$429,265","$178.49","$185.16","$445,305","01/25/2024","213","213"
"1","8509659","C","LH","513 Loriner Way","5","3","0","2.0","2","2023","0.12400","2,884","$448,990","$155.68","$155.68","$448,990","12/07/2023","193","193"
"1","3760253","C","LH","532 Gerona Ct","4","3","0","2.0","2","2023","0.11550","2,300","$459,900","$199.96","$195.65","$450,000","12/21/2023","256","256"
"1","2109100","C","LH","515 Diorite Cv","5","3","0","2.0","2","2023","0.13700","2,656","$466,129","$175.50","$169.87","$451,179","04/04/2024","38","38"
"1","2415996","C","LH","309 Travis Ln","5","4","0","2.0","2","2024","0.13000","2,671","$455,473","$170.53","$169.40","$452,473","02/23/2024","3","3"
"1","5909680","C","LH","317 Bucking Ln","5","3","1","2.0","2","2023","0.18000","2,482","$460,450","$185.52","$182.70","$453,450","01/19/2024","28","28"
"1","1085794","C","LH","233 ALICANTE Ln","3","2","0","2.0","1","2023","0.15500","2,041","$469,000","$229.79","$222.93","$455,000","01/10/2024","316","316"
"1","1705155","C","LH","166 Arena Dr","5","4","0","2.0","2","2023","0.18000","2,496","$462,450","$185.28","$182.47","$455,450","03/07/2024","82","82"
"1","8731903","C","LH","305 Canyoncrest Way","3","2","0","2.0","1","2024","0.20200","1,947","$455,705","$234.05","$234.05","$455,705","03/27/2024","1","1"
"1","6924941","C","LH","173 Rampart Loop","4","2","1","2.0","2","2023","0.16200","2,910","$491,249","$168.81","$156.68","$455,929","12/12/2023","132","132"
"1","8291220","C","LH","160 Cara Cv","4","3","1","0.0","2","2001","2.22700","2,060","$489,900","$237.82","$221.36","$456,000","12/14/2023","90","90"
"1","1935984","C","LH","337 ALICANTE Ln","3","2","0","2.0","1","2023","0.15500","2,041","$469,000","$229.79","$224.89","$459,000","01/19/2024","86","87"
"1","4502715","C","LH","101 Pruddy Oaks Rd","3","2","0","2.0","1","1996","2.41000","1,577","$465,000","$294.86","$291.38","$459,500","11/30/2023","49","292"
"1","8017115","C","LH","113 Windstar Rd","3","2","0","2.0","2","2023","0.18000","2,109","$460,450","$218.33","$218.33","$460,450","11/29/2023","19","19"
"1","7708318","C","LH","253 Canyoncrest Way","3","2","0","2.0","1","2024","0.17610","1,836","$461,705","$251.47","$251.40","$461,565","03/22/2024","3","3"
"1","7024865","C","LH","1008 Olinda Ct","4","3","0","2.0","2","2023","0.12200","2,405","$449,990","$187.11","$192.10","$461,990","10/24/2023","152","152"
"1","1260109","C","LH","313 Windstar Rd","5","3","1","2.0","2","2023","0.18000","2,482","$459,950","$185.31","$187.33","$464,950","10/23/2023","42","38"
"1","2458428","C","LH","132 Bennington Dr","4","3","0","2.0","2","2023","0.13700","2,620","$469,890","$179.35","$179.35","$469,890","12/15/2023","36","36"
"1","9472709","C","LH","205 Monrovia Way","4","3","0","2.0","1","2023","0.13430","2,169","$519,900","$239.70","$216.64","$469,900","10/20/2023","147","147"
"1","5157825","C","LH","147 Boulder Ridge Trl","4","3","1","2.0","2","2023","0.14000","2,558","$470,450","$183.91","$183.91","$470,450","02/16/2024","53","51"
"1","7663730","C","LH","504 Ahern Ct","3","3","0","2.0","2","2023","0.20890","2,100","$499,900","$238.05","$224.48","$471,400","10/27/2023","197","197"
"1","8088603","C","LH","208 Faulkner Street","4","3","0","2.0","1","2023","0.15000","2,198","$499,403","$227.21","$215.65","$474,000","11/22/2023","94","94"
"1","6929303","C","LH","519 Diorite Cv","5","3","0","2.0","2","2024","0.23770","2,952","$484,884","$164.26","$160.89","$474,934","03/15/2024","63","63"
"1","8886555","C","LH","616 Wild Spur Ln","5","3","0","2.0","2","2023","0.13800","3,016","$474,990","$157.49","$157.49","$474,990","12/28/2023","183","183"
"1","2176478","C","LH","625 Wild Spur Ln","5","3","0","2.0","2","2023","0.13800","3,016","$474,990","$157.49","$157.49","$474,990","12/01/2023","193","193"
"1","7998684","C","LH","301 Alicante Ln","4","3","0","2.0","1","2023","0.15500","2,358","$475,000","$201.44","$201.44","$475,000","01/31/2024","120","120"
"1","6410736","C","LH","104 Sandstone Rd","4","2","1","2.0","2","2024","0.32500","2,910","$520,734","$178.95","$165.20","$480,734","11/22/2023","56","56"
"1","9244914","C","LH","600 Wild Spur Ln","5","3","0","2.0","2","2023","0.13800","3,016","$499,990","$165.78","$160.15","$483,000","02/28/2024","50","50"
"1","4172043","C","LH","612 Hallwood Dr","2","2","0","3.0","1","2022","0.15000","1,827","$515,000","$281.88","$265.19","$484,500","01/23/2024","559","559"
"1","8143848","C","LH","528 Gerona Ct","4","3","0","2.0","2","2023","0.13350","2,594","$524,900","$202.35","$186.93","$484,900","12/20/2023","237","237"
"1","3770732","C","LH","101 Coronella Dr","4","3","0","3.0","1","2020","0.39700","2,589","$499,900","$193.09","$187.33","$485,000","02/05/2024","58","226"
"1","5606533","C","LH","313 Oak Blossom Rd","4","3","0","4.0","1","2023","0.16520","2,645","$485,000","$183.36","$183.36","$485,000","01/11/2024","123","123"
"1","6672798","C","LH","265 Oak Blossom Rd","3","2","1","2.0","1","2023","0.16520","2,605","$536,535","$205.96","$186.18","$485,000","10/24/2023","99","99"
"1","8364639","C","LH","229 Dycus Bnd","4","3","0","2.0","2","2023","0.15590","2,570","$499,900","$194.51","$189.38","$486,700","10/30/2023","220","220"
"1","1601365","C","LH","506 Jagger Cove","4","3","0","2.0","1","2023","0.23400","2,168","$555,118","$256.05","$225.29","$488,423","02/22/2024","99","96"
"1","1161739","C","LH","309 Windstar Rd","5","3","1","2.0","2","2024","0.18000","2,814","$489,950","$174.11","$174.11","$489,950","03/16/2024","46","56"
"1","8663867","C","LH","508 Ahern Ct","4","3","0","2.0","2","2023","0.15030","2,570","$499,900","$194.51","$191.01","$490,900","10/26/2023","164","164"
"1","9910619","C","LH","108 River View Rd","3","2","0","0.0","2","1984","4.97000","2,174","$499,999","$229.99","$226.77","$493,000","03/06/2024","53","153"
"1","7030326","C","LH","300 Chaparral Dr","3","2","0","0.0","1","1987","2.58000","1,919","$499,000","$260.03","$257.95","$495,000","03/15/2024","133","133"
"1","2447914","C","LH","340 Windstar Rd","5","4","0","3.0","2","2023","0.18000","2,940","$499,950","$170.05","$170.05","$499,950","01/25/2024","14","14"
"1","4162124","C","LH","117 Windstar Rd","5","3","1","2.0","2","2023","0.18000","2,940","$499,950","$170.05","$170.05","$499,950","12/14/2023","122","122"
"1","4159476","C","LH","201 Mira Mesa Dr","4","3","0","2.0","1.5","2023","0.22190","2,264","$550,000","$242.93","$220.85","$500,000","12/07/2023","116","116"
"1","1266565","C","LH","464 Pickrell Loop","5","4","0","2.0","2","2023","0.13900","2,943","$519,790","$176.62","$171.62","$505,090","11/20/2023","140","140"
"1","2526918","C","LH","504 Hallwood Dr","2","2","0","3.0","1","2022","0.15000","1,935","$542,000","$280.10","$263.31","$509,500","11/29/2023","504","504"
"1","3785460","C","LH","500 Gerona Ct","4","3","0","2.0","2","2023","0.18040","2,594","$524,900","$202.35","$196.57","$509,900","12/22/2023","221","221"
"1","3718015","C","LH","317 Oak Blossom Rd","5","3","1","2.0","2","2023","0.16520","3,099","$510,000","$164.57","$164.57","$510,000","01/19/2024","134","134"
"1","4421398","C","LH","316 Redonda Dr","4","3","0","2.0","2","2024","0.13900","2,620","$519,170","$198.16","$194.72","$510,170","03/26/2024","1","1"
"1","8298327","C","LH","221 Mira Mesa Dr","4","3","0","2.0","1","2023","0.15400","2,358","$549,000","$232.82","$218.41","$515,000","12/12/2023","99","99"
"1","6914237","C","LH","108 Leon Loop","3","2","0","2.0","1","2019","0.18440","2,138","$530,000","$247.90","$243.22","$520,000","03/08/2024","12","353"
"1","3982096","C","LH","408 Redonda Dr","5","4","0","2.0","2","2024","0.13900","2,943","$533,550","$181.29","$176.82","$520,383","02/15/2024","0","0"
"1","2247021","C","LH","224 Flora Springs Cv","3","3","0","2.0","2","2023","0.10220","2,416","$524,000","$216.89","$216.89","$524,000","04/16/2024","105","105"
"1","7264619","C","LH","517 Gerona Ct","4","3","0","2.0","2","2024","0.13690","2,300","$549,900","$239.09","$228.22","$524,900","02/28/2024","6","6"
"1","6968212","C","LH","205 Dycus Bnd","3","2","1","2.0","2","2023","0.15600","2,360","$540,000","$228.81","$222.46","$525,000","03/08/2024","122","122"
"1","4478942","C","LH","331 Avendita Ln","4","3","0","2.0","1","2020","0.20730","2,596","$524,999","$202.23","$202.23","$525,000","03/06/2024","283","283"
"1","9422726","C","LH","505 Glen Arbor Dr","4","3","0","2.0","1","2019","0.17110","2,521","$550,000","$218.17","$210.23","$530,000","01/26/2024","24","21"
"1","1653822","C","LH","820 Olinda Way","4","3","0","2.0","2","2024","0.14900","3,336","$569,840","$170.82","$159.53","$532,200","12/14/2023","15","15"
"1","9020301","C","LH","120 Bennington Dr","5","4","0","2.0","2","2023","0.15400","2,943","$549,880","$186.84","$181.61","$534,482","11/22/2023","9","9"
"1","9338937","C","LH","204 Faulkner Street","4","3","1","2.0","2","2023","0.15000","3,183","$584,129","$183.52","$168.03","$534,825","10/25/2023","62","62"
"1","8816059","C","LH","848 Olinda Way","4","3","0","2.0","2","2023","0.15600","3,332","$541,945","$162.65","$161.02","$536,526","10/23/2023","81","81"
"1","6501622","C","LH","119 Independence Dr","4","2","0","2.0","1","2009","1.01200","1,879","$539,000","$286.85","$286.85","$539,000","03/19/2024","83","83"
"1","2294291","C","LH","333 Redonda Dr","4","3","1","2.0","2","2024","0.15300","2,900","$545,060","$187.95","$186.07","$539,610","03/20/2024","32","32"
"1","4656461","C","LH","309 Oak Blossom Rd","4","3","0","2.0","2","2023","0.17000","2,823","$549,895","$194.79","$191.29","$540,000","03/18/2024","203","203"
"1","6698312","C","LH","510 Great Lawn Bnd","3","2","1","3.0","1","2022","0.19300","2,229","$549,990","$246.74","$243.47","$542,700","03/01/2024","535","535"
"1","6105733","C","LH","743 Ranch Road 1869","1","1","0","0.0","1","2015","5.00050","1,225","$562,000","$458.78","$444.90","$545,000","11/30/2023","2","1"
"1","1023866","C","LH","452 Echo Pass Ln","4","3","0","2.0","2","2023","0.15500","2,600","$599,000","$230.38","$211.54","$550,000","03/29/2024","62","62"
"1","6566729","C","LH","257 Oak Blossom Rd","4","3","0","2.0","2","2023","0.16500","2,823","$559,395","$198.16","$194.83","$550,000","04/02/2024","182","182"
"1","6498434","C","LH","261 Oak Blossom Rd","5","4","1","2.5","2","2023","0.16520","3,033","$573,820","$189.19","$181.34","$550,000","02/13/2024","185","185"
"1","6329365","C","LH","305 Pendent Dr","4","3","0","3.0","1","2018","0.18200","3,036","$539,000","$177.54","$181.16","$550,000","11/09/2023","141","160"
"1","6014438","C","LH","148 Lenera Dr","5","3","2","2.0","2","2023","0.15670","3,131","$549,999","$175.66","$176.94","$554,000","02/14/2024","102","102"
"1","9240020","C","LH","309 ALICANTE Ln","4","3","0","3.0","2","2023","0.15500","2,731","$575,000","$210.55","$203.22","$555,000","12/15/2023","109","116"
"1","7056981","C","LH","313 Alicante Ln","4","3","0","2.0","2","2023","0.15500","2,581","$575,000","$222.78","$216.20","$558,000","10/30/2023","59","59"
"1","1476454","C","LH","230 Bronco Blvd","3","2","0","3.0","1","2000","1.22720","2,065","$570,000","$276.03","$271.19","$560,000","03/01/2024","29","29"
"1","3020144","C","LH","329 Charli Cir","4","3","0","2.0","1","2023","0.17900","2,464","$564,900","$229.26","$227.27","$560,000","11/09/2023","118","281"
"1","1391353","C","LH","521 Gerona Ct","4","3","0","2.0","2","2024","0.14940","2,754","$589,900","$214.20","$204.47","$563,118","03/18/2024","26","26"
"1","4995416","C","LH","1157 County Road 204","4","2","0","4.0","1","2002","2.69900","2,300","$568,000","$246.96","$245.22","$564,000","04/10/2024","5","5"
"1","1121914","C","LH","509 Hallwood Dr","2","2","1","3.0","1","2021","0.20000","2,441","$599,000","$245.39","$233.10","$569,000","02/28/2024","473","474"
"1","6322238","C","LH","105 Permian Ln","4","3","1","3.0","1","2016","0.20880","2,824","$595,000","$210.69","$201.84","$570,000","02/08/2024","101","158"
"1","8913460","C","LH","309 Avendita Ln","4","3","1","2.0","2","2020","0.14990","2,831","$575,000","$203.11","$201.34","$570,000","01/12/2024","4","3"
"1","1142206","C","LH","116 Regents Ln","4","3","1","3.0","1","2018","0.22000","2,949","$579,000","$196.34","$196.34","$579,000","04/10/2024","10","190"
"1","2541296","C","LH","112 Lenera Dr","4","3","1","2.0","2","2023","0.19330","2,603","$624,900","$240.07","$224.81","$585,185","10/25/2023","173","173"
"1","9043052","C","LH","616 Speed Horse","3","2","0","2.0","2","2003","1.07100","2,333","$589,900","$252.85","$252.46","$589,000","04/05/2024","130","290"
"1","3048064","C","LH","120 Lotti Ln","4","3","1","3.0","1","2022","0.18000","2,467","$599,000","$242.81","$239.16","$590,000","12/20/2023","356","356"
"1","5966573","C","LH","508 Hallwood Dr","2","2","1","3.0","1","2022","0.20000","2,209","$624,000","$282.48","$267.09","$590,000","12/06/2023","509","509"
"1","4153012","C","LH","305 Alicante Dr","4","3","0","2.0","2","2023","0.15500","3,098","$660,705","$213.27","$191.09","$592,000","10/27/2023","14","14"
"1","3090669","C","LH","120 RED BUD Ln","3","2","0","2.0","1","2017","1.06000","2,125","$600,000","$282.35","$280.00","$595,000","04/01/2024","5","5"
"1","5033729","C","LH","121 Monrovia Way","4","3","0","2.0","2","2023","0.20850","2,561","$624,900","$244.01","$234.24","$599,900","01/22/2024","96","96"
"1","9122539","C","LH","337 Bronco Blvd","5","2","1","2.0","2","2006","0.99700","3,653","$650,000","$177.94","$164.25","$600,000","12/20/2023","68","68"
"1","1665424","C","LH","105 Glen Arbor Dr","4","3","0","2.0","1","2019","0.13730","2,487","$555,000","$223.16","$241.25","$600,000","11/07/2023","108","98"
"1","4385745","C","LH","301 Miracle Rose Way","4","3","1","3.0","2","2017","0.22950","3,372","$624,900","$185.32","$178.83","$603,000","11/16/2023","136","309"
"1","6727049","C","LH","100 Noble Log Grv","4","3","0","3.0","1","2016","0.75000","2,656","$618,000","$232.68","$227.79","$605,000","11/09/2023","37","191"
"1","9679688","C","LH","101 Oakly Pass","5","2","1","3.0","1","2022","0.28000","2,910","$699,000","$240.21","$208.59","$606,995","12/08/2023","510","510"
"1","8765251","C","LH","420 PALATINO Bnd","4","4","0","3.0","1","2024","0.18600","2,879","$620,000","$215.35","$211.88","$610,000","02/14/2024","127","127"
"1","6336146","C","LH","128 Hobby Horse","4","2","0","3.0","1","2006","1.22180","2,710","$640,000","$236.16","$225.09","$610,000","03/01/2024","253","253"
"1","5373480","C","LH","113 PEACEVINE Ln","4","4","0","3.0","2","2023","0.18600","2,879","$649,000","$225.43","$212.92","$613,000","12/20/2023","97","99"
"1","1442506","C","LH","301 PALATINO Bnd","4","4","0","3.0","2","2023","0.16000","2,879","$644,000","$223.69","$213.27","$614,000","02/15/2024","108","108"
"1","6934262","C","LH","100 Speed Horse","4","2","0","2.0","1","2007","1.37400","2,703","$619,000","$229.00","$227.52","$615,000","10/25/2023","182","181"
"1","8050451","C","LH","213 PALATINO Bnd","4","4","0","2.0","2","2023","0.16000","3,096","$645,000","$208.33","$199.61","$618,000","01/31/2024","92","92"
"1","6073000","C","LH","168 Lenera Dr","4","3","0","2.0","2","2023","0.18290","2,797","$649,900","$232.36","$222.69","$622,855","10/31/2023","241","241"
"1","1183139","C","LH","163 Lenera Dr","4","3","0","2.0","2","2023","0.17350","2,561","$624,900","$244.01","$244.01","$624,900","11/27/2023","89","89"
"1","3788351","C","LH","121 Bronco Blvd","4","3","1","2.0","2","2006","1.22350","3,599","$650,000","$180.61","$173.66","$625,000","03/27/2024","208","398"
